id,umap_x,umap_y,syllable_type
5.0,2.8205585,1.2237136,Frequency_Jump
6.0,7.016255,3.3727176,Flat
7.0,13.063896,2.0913665,Flat
1.0,4.9565597,-4.2262907,Chevron
2.0,1.8559322,7.4169307,Flat
1.0,13.059917,6.42982,Flat
2.0,8.4734,3.7603989,Down
3.0,3.8403327,2.85261,Flat
4.0,2.561666,1.4153225,Down
5.0,4.517237,4.1262684,Chevron
6.0,3.7358372,2.412251,Flat
7.0,3.2360528,2.1140115,Chevron
8.0,10.44758,2.8417459,Flat
9.0,7.198306,3.9934137,Flat
10.0,4.729409,3.5180056,Flat
11.0,3.7516432,3.7338421,Flat
12.0,3.1918297,4.0637794,Flat
13.0,11.480903,1.1884745,Short
14.0,13.717222,1.0138233,Short
15.0,8.919254,5.700266,Flat
1.0,3.1335082,-1.6229588,Complex
2.0,2.3009584,1.3473024,Frequency_Jump
3.0,2.5954428,0.9109943,Chevron
4.0,4.528711,-3.8429902,Short
5.0,3.4986947,2.1160934,Chevron
6.0,2.142914,-3.106124,Complex
7.0,5.5798426,-4.959266,Short
8.0,11.939759,4.317794,Down
9.0,7.025015,3.4338906,Flat
10.0,5.2064753,3.1032016,Flat
11.0,5.1988764,2.9747157,Flat
12.0,2.5530477,1.3752701,Down
13.0,5.1079454,2.7475808,Flat
14.0,4.1601377,2.2425404,Chevron
15.0,4.783305,1.0941801,Flat
1.0,4.0565443,1.0803686,Down
2.0,4.418562,4.4594126,Flat
3.0,1.9144915,6.7280083,Chevron
4.0,6.115468,5.449201,Flat
5.0,3.8102968,-2.6525784,Complex
1.0,3.6532645,6.417758,Down
2.0,4.679833,6.753456,Down
3.0,4.6890845,6.761624,Down
4.0,7.132608,6.758015,Flat
1.0,1.2690755,3.1587586,Frequency_Jump
2.0,1.9884495,4.3770924,Chevron
3.0,4.466938,6.325199,Flat
4.0,4.4669394,-0.8179077,Chevron
1.0,5.9358177,1.174978,Flat
2.0,4.067989,2.9548824,Flat
3.0,3.7200608,2.3234324,Flat
4.0,4.9478393,2.271207,Flat
5.0,14.624587,3.8086367,Short
1.0,4.457001,-2.3959026,Chevron
2.0,12.4571085,5.4118304,Flat
3.0,12.456991,5.4343524,Flat
1.0,9.917621,1.9020665,Down
2.0,4.0364995,7.361291,Down
3.0,2.1857636,4.371107,Frequency_Jump
4.0,3.3550954,6.268306,Flat
5.0,5.6995893,-1.271974,Chevron
1.0,13.7996855,1.8129818,Short
2.0,9.122181,-0.8359878,Chevron
3.0,8.936003,2.2546594,Down
4.0,7.594929,-4.8532166,Chevron
5.0,8.424165,4.1636195,Flat
1.0,7.7618947,3.697326,Flat
2.0,4.184414,-2.2442324,Down
1.0,7.6955113,3.1224277,Flat
1.0,13.730961,1.3435485,Flat
2.0,7.5419235,-4.921956,Chevron
3.0,7.547259,-4.934054,Chevron
1.0,10.409686,1.8092961,Down
2.0,4.527761,-1.5994444,Chevron
3.0,4.522836,-1.5799197,Chevron
4.0,4.517342,-1.5944178,Chevron
5.0,4.5056605,-1.5895399,Chevron
6.0,4.3622947,-1.5660306,Chevron
1.0,2.4953141,2.2492876,Chevron
2.0,8.62128,5.917647,Flat
3.0,4.2257867,-1.3346859,Complex
4.0,4.4245872,-2.433968,Chevron
5.0,3.2366517,-4.4476233,Short
1.0,3.5139425,-1.2020377,Chevron
2.0,7.3203278,3.711988,Flat
3.0,12.904348,2.449114,Up
4.0,3.2171903,-3.91232,Down
1.0,3.2087464,-3.893899,Down
2.0,4.0260797,2.9793947,Frequency_Jump
3.0,11.777374,5.6256533,Short
1.0,9.483862,3.931585,Flat
2.0,11.762012,1.678656,Flat
3.0,11.289959,1.161977,Down
4.0,10.279434,1.7247442,Down
5.0,3.7869527,3.030798,Frequency_Jump
6.0,13.301637,4.362904,Short
1.0,8.417058,3.7043824,Flat
2.0,3.5460095,2.0077446,Frequency_Jump
3.0,3.8397791,2.368838,Flat
4.0,5.207239,2.8259652,Flat
5.0,4.6140566,3.642904,Flat
6.0,4.1832013,-1.30431,Chevron
7.0,11.609584,1.2741958,Up
8.0,10.872761,3.1971378,Flat
9.0,5.1484947,-1.9245048,Chevron
10.0,8.959838,5.4994893,Flat
11.0,8.644254,3.7415767,Down
12.0,9.055188,3.4896975,Down
13.0,4.787621,-2.864412,Chevron
1.0,4.9959183,-1.4494655,Chevron
2.0,13.3191395,-0.35263172,Short
3.0,3.5817094,-1.0786608,Chevron
4.0,3.4548242,1.4544342,Frequency_Jump
5.0,10.922652,3.191259,Flat
6.0,1.8078327,-4.4265127,Short
1.0,10.399943,3.5961018,Flat
2.0,8.944917,1.1827337,Down
3.0,8.950161,1.1675185,Down
4.0,8.93657,1.1596072,Down
5.0,8.96056,1.1768447,Down
6.0,8.943898,1.1562415,Down
7.0,8.935317,1.2338271,Down
1.0,13.64171,1.8666962,Short
2.0,6.6934476,-4.6290407,Complex
3.0,10.659375,0.31899858,Down
4.0,7.2964325,-4.6734147,Chevron
5.0,12.927158,0.94434166,Short
6.0,13.259925,1.2500813,Short
7.0,10.702271,3.2205472,Flat
8.0,13.810091,5.3395257,Short
9.0,8.136584,-4.720388,Short
10.0,9.313758,0.17248747,Flat
1.0,7.075436,3.328765,Flat
2.0,4.6719565,1.4859228,Down
3.0,13.973807,4.0922637,Flat
1.0,9.80111,3.1720853,Flat
2.0,1.1552218,3.037714,Chevron
3.0,4.811302,0.2973016,Down
4.0,4.9885836,-1.7132285,Chevron
5.0,10.7684965,2.7312465,Flat
6.0,8.48442,2.8366053,Down
7.0,11.557441,5.177361,Flat
8.0,5.16535,2.8479471,Flat
1.0,4.6342173,7.104221,Flat
2.0,4.0799384,6.726074,Down
3.0,4.15112,7.558755,Up
4.0,14.752336,4.1587367,Short
1.0,2.3183327,6.88972,Flat
1.0,13.224707,1.4734136,Short
2.0,8.8669615,1.4765856,Down
3.0,8.66019,1.5579973,Down
4.0,10.609922,0.63635224,Down
5.0,4.788319,0.22296765,Down
6.0,12.372445,1.3521005,Up
7.0,13.626093,0.7678021,Short
8.0,7.4826317,4.384748,Flat
9.0,5.234605,-2.5655565,Chevron
10.0,4.0627823,-4.1613646,Short
1.0,8.146701,-4.814529,Chevron
2.0,10.482349,1.4120953,Down
3.0,8.918316,2.938055,Flat
4.0,10.198157,4.123138,Flat
1.0,12.845949,2.5000536,Flat
2.0,8.600391,0.26249826,Down
3.0,4.3856373,-0.9428277,Frequency_Jump
4.0,2.7409806,-2.027421,Complex
5.0,12.348223,1.0429224,Flat
1.0,1.6087328,7.4034367,Flat
1.0,11.3620615,1.0700911,Down
2.0,7.3614707,3.5693896,Flat
3.0,9.128758,-0.7942399,Chevron
4.0,13.543755,1.2139957,Short
5.0,5.5615005,-2.4352508,Flat
6.0,8.828042,4.8385262,Flat
7.0,8.508675,3.7348773,Down
8.0,11.813362,4.4068556,Flat
9.0,13.729346,5.3120656,Flat
10.0,13.852123,3.863772,Short
11.0,12.306214,4.7513995,Down
12.0,5.343842,-3.9709978,Chevron
1.0,13.227081,3.4733229,Short
2.0,1.6075059,7.3403387,Flat
3.0,4.1484075,0.6135271,Frequency_Jump
4.0,9.160273,-0.46404013,Chevron
5.0,3.9263058,3.1889498,Chevron
6.0,4.7774353,2.458938,Down
7.0,4.3400006,3.244397,Flat
8.0,5.168763,3.043109,Flat
9.0,7.285195,4.574315,Flat
10.0,3.7550802,2.2788563,Flat
11.0,5.2159877,2.8681104,Flat
12.0,5.2347813,2.969308,Flat
13.0,4.0514483,1.9806391,Flat
14.0,5.0837336,-2.2468424,Chevron
15.0,5.0146136,-2.4780574,Chevron
16.0,11.147173,1.7155827,Down
17.0,10.824578,5.281756,Flat
1.0,11.325428,3.3956926,Down
2.0,13.359589,6.3825727,Flat
1.0,9.119652,-0.90213394,Chevron
2.0,1.5551434,4.246347,Down
3.0,1.5232798,4.225096,Down
4.0,1.5539895,4.2390304,Down
5.0,4.1660614,-0.48006332,Frequency_Jump
6.0,7.075004,6.795083,Flat
7.0,1.3378584,2.9568489,Chevron
8.0,4.1281295,3.9123185,Flat
9.0,4.0662513,5.1538997,Flat
10.0,3.7125576,2.724916,Flat
11.0,4.172513,-0.25346056,Down
12.0,12.334311,5.802156,Down
1.0,12.966061,1.0672554,Short
1.0,13.860848,4.921596,Short
2.0,3.0466383,1.6568636,Frequency_Jump
3.0,2.3767252,1.6322666,Down
4.0,2.9196723,2.696202,Frequency_Jump
5.0,5.0417953,-0.14420879,Chevron
6.0,3.8023849,2.698112,Flat
7.0,5.7203608,-4.35418,Frequency_Jump
1.0,7.2391887,4.9749455,Flat
2.0,4.9857607,4.5791817,Flat
3.0,4.302347,2.6929407,Frequency_Jump
4.0,4.0945554,-3.3719268,Complex
5.0,2.1300838,-1.0794145,Complex
6.0,7.310003,5.1657634,Flat
7.0,11.363327,1.6959178,Chevron
8.0,7.9982185,2.388636,Down
9.0,3.1414452,-0.0146526275,Chevron
10.0,2.8193421,-1.014944,Complex
11.0,4.784672,3.50615,Flat
12.0,2.7092123,-0.3973123,Complex
13.0,2.580192,-0.6185074,Chevron
14.0,8.739179,5.413199,Flat
1.0,3.2674503,-1.317642,Complex
2.0,3.6275434,-1.1304439,Complex
3.0,3.4446948,1.2673895,Down
4.0,4.622345,2.5158596,Down
5.0,4.0923176,-2.0999262,Down
1.0,4.1218357,0.1337192,Chevron
2.0,4.6921897,4.0030255,Flat
3.0,5.302486,-2.4801102,Chevron
1.0,11.462011,2.8316214,Flat
2.0,10.716027,1.8850448,Down
3.0,10.742455,1.874669,Down
1.0,10.5424,0.43845403,Down
2.0,3.6145985,3.101413,Chevron
3.0,9.75999,5.189033,Flat
4.0,4.144842,-2.2050447,Down
5.0,11.521397,5.1983037,Flat
6.0,3.6542916,2.7297025,Flat
7.0,3.5348165,1.4123578,Down
8.0,4.484681,4.416604,Flat
9.0,6.422007,5.194035,Flat
10.0,7.904236,3.7850142,Flat
11.0,11.849871,1.8021662,Flat
12.0,6.970189,-5.377524,Short
1.0,12.707795,4.14468,Down
2.0,1.6719743,7.404309,Flat
3.0,13.607443,5.0187945,Short
1.0,10.742044,0.18172038,Down
2.0,3.5964334,3.577728,Frequency_Jump
3.0,3.3443642,3.926104,Frequency_Jump
4.0,5.0898476,3.1317031,Flat
5.0,4.5716286,3.2930517,Flat
6.0,4.5985894,-0.5546299,Chevron
7.0,5.479839,-1.9017862,Chevron
8.0,5.295897,5.9469075,Down
9.0,7.742132,4.1044674,Flat
10.0,12.222876,1.8990782,Up
1.0,6.068844,-1.6078622,Chevron
2.0,4.228564,3.517215,Flat
3.0,5.0592046,-3.5345721,Chevron
1.0,1.7247311,7.3636103,Flat
2.0,2.1850786,-2.1594877,Complex
3.0,13.916078,1.181873,Short
4.0,4.243057,-1.3049219,Chevron
5.0,4.1323776,0.57570624,Frequency_Jump
6.0,1.914025,-1.6779528,Complex
7.0,6.2759404,4.895806,Flat
8.0,2.9324503,0.28245452,Chevron
9.0,4.545693,2.0531292,Chevron
10.0,5.52811,-0.5874015,Chevron
1.0,7.1136627,4.0576153,Flat
2.0,13.185031,4.364048,Short
1.0,8.908998,5.67561,Flat
2.0,8.723288,-0.3109674,Flat
3.0,8.721749,-0.32274428,Flat
1.0,4.0023537,6.9360137,Down
2.0,2.8423355,5.5247755,Flat
3.0,4.003218,-2.8543825,Complex
1.0,5.996918,-5.101558,Complex
2.0,13.247657,5.809881,Short
3.0,13.24068,5.83967,Short
4.0,13.236174,5.7953944,Short
5.0,13.247153,5.831696,Short
6.0,13.272648,5.8136926,Short
7.0,13.218066,5.7798977,Short
1.0,12.880921,4.1268334,Down
2.0,13.648422,5.281733,Short
1.0,2.9166114,1.0332868,Down
2.0,3.7969806,3.1282332,Flat
3.0,4.9513392,2.1291983,Flat
4.0,3.360658,-1.3221315,Complex
5.0,4.9176245,1.7203119,Chevron
6.0,8.908895,-0.4159209,Flat
1.0,13.20369,-0.46619186,Short
2.0,2.0868483,7.633926,Flat
1.0,10.910247,2.6910574,Down
2.0,8.572677,1.7260505,Down
3.0,8.569675,1.7367288,Down
4.0,3.3346114,3.8314729,Chevron
5.0,1.8496715,3.37796,Down
6.0,1.8034914,4.3766828,Down
7.0,1.674634,4.1681876,Down
8.0,4.3849764,5.087976,Flat
9.0,5.5469875,-2.2893808,Up
1.0,4.433008,-2.7392147,Complex
1.0,4.188615,7.461272,Flat
2.0,3.345227,4.2003736,Flat
3.0,9.385236,2.8328314,Down
4.0,14.564101,3.8794096,Short
1.0,9.006676,0.25027412,Chevron
2.0,7.215913,-6.4861584,Short
3.0,7.214161,-6.482639,Short
4.0,7.210897,-6.476764,Short
5.0,7.211258,-6.4759426,Short
6.0,7.2159514,-6.483293,Short
7.0,7.2137437,-6.47959,Short
8.0,7.214013,-6.48285,Short
9.0,3.2837846,-4.12575,Short
10.0,6.8201985,6.4252152,Flat
11.0,5.048475,5.66912,Flat
12.0,3.5476413,-3.775525,Chevron
1.0,4.298486,-1.7526708,Down
2.0,4.629698,1.3125299,Flat
3.0,4.6277823,1.3276097,Flat
4.0,4.6216803,1.3507171,Flat
5.0,4.6302414,1.308656,Flat
6.0,4.6164804,1.3130866,Flat
7.0,4.6298795,1.3145232,Flat
1.0,12.062227,-0.5048902,Short
2.0,8.540173,1.6803335,Down
3.0,4.9351068,5.791837,Flat
4.0,8.746686,2.974383,Flat
1.0,11.651146,5.3163767,Short
2.0,9.611941,2.1696618,Down
3.0,4.8748965,6.013074,Flat
1.0,4.5837774,-0.044353258,Down
2.0,3.2113307,3.9072742,Frequency_Jump
3.0,2.133995,-1.0215799,Complex
4.0,3.2430382,1.5208737,Down
5.0,2.7982082,5.140528,Flat
6.0,3.4305446,5.7791915,Flat
7.0,3.4269183,5.825613,Flat
8.0,3.5503626,4.340414,Frequency_Jump
9.0,3.5621436,2.66257,Flat
10.0,2.0534184,-3.1625166,Complex
11.0,4.7495017,4.4444604,Flat
12.0,3.4482398,5.768,Flat
13.0,4.6863556,1.4777639,Flat
14.0,12.524293,2.3110545,Flat
15.0,3.976581,2.3143551,Frequency_Jump
1.0,13.69206,4.549871,Short
2.0,7.188203,2.7989256,Down
3.0,15.07058,2.7495017,Short
1.0,12.463785,3.5187008,Flat
2.0,1.7584997,7.403931,Flat
1.0,10.339469,1.6713866,Flat
2.0,9.021996,-0.22249833,Chevron
3.0,3.431171,5.674741,Flat
4.0,4.625391,-3.6003857,Short
1.0,11.470149,0.008530248,Down
2.0,4.3665495,-1.1723399,Chevron
3.0,2.7946439,6.193477,Flat
1.0,13.271726,-0.31266809,Short
2.0,1.8592736,7.318125,Flat
3.0,3.9591,0.35878706,Frequency_Jump
4.0,7.0625925,5.0017786,Flat
5.0,7.308969,3.096478,Down
6.0,3.351982,-1.428317,Complex
7.0,10.319449,1.7917355,Down
8.0,3.781147,1.3620635,Frequency_Jump
1.0,7.139552,7.0404625,Flat
2.0,7.077571,3.007228,Flat
3.0,3.8063529,-2.9157858,Complex
1.0,9.336506,2.0279965,Down
2.0,3.6621542,2.027482,Flat
1.0,4.2317576,-1.1732916,Chevron
2.0,10.3101,1.5853127,Flat
3.0,10.376718,1.5599762,Flat
4.0,11.81234,4.825779,Flat
5.0,7.2422895,3.7181203,Flat
6.0,12.479206,5.364084,Short
1.0,7.727327,-4.3723493,Chevron
2.0,8.876719,1.4060184,Down
3.0,7.4198127,6.6329255,Flat
4.0,7.437036,6.6562076,Flat
5.0,7.6059375,6.589316,Flat
6.0,12.215505,0.29931462,Up
7.0,8.106485,2.8154392,Down
8.0,10.612909,2.8709822,Flat
9.0,2.2542,3.1653574,Chevron
10.0,4.837244,6.165638,Flat
11.0,4.5435905,5.3899307,Flat
12.0,5.341595,-2.2842793,Chevron
1.0,3.4933193,0.5522269,Chevron
1.0,2.809396,0.8653661,Chevron
2.0,3.1453593,1.8628594,Frequency_Jump
3.0,13.002064,-0.6122439,Flat
4.0,9.73934,5.610332,Flat
5.0,6.902958,2.8680143,Flat
6.0,15.099438,2.6706336,Flat
1.0,2.0975907,7.6631827,Flat
1.0,8.413108,3.4358907,Down
1.0,8.840647,0.6451967,Chevron
2.0,5.607644,-5.6630135,Short
1.0,13.169868,1.2599117,Down
2.0,3.9963586,6.6042924,Down
3.0,5.337968,-1.257597,Frequency_Jump
4.0,4.8323298,0.17994002,Down
5.0,2.4846704,4.807025,Chevron
6.0,3.5707357,4.116436,Flat
7.0,4.7639823,6.69319,Flat
1.0,8.804112,2.2246575,Down
2.0,8.931948,1.0749247,Down
3.0,4.2665834,1.7772546,Frequency_Jump
4.0,10.926736,5.03709,Flat
5.0,3.0275161,-3.1295521,Complex
6.0,11.786532,4.964179,Flat
7.0,11.315449,4.982723,Flat
8.0,12.223086,2.1975772,Up
9.0,11.171488,5.0440426,Flat
10.0,2.4911635,3.2015753,Frequency_Jump
11.0,6.032232,-1.6314852,Flat
12.0,4.806955,-2.8310523,Chevron
13.0,8.178442,6.085518,Down
14.0,7.118679,6.907988,Flat
15.0,5.1831665,-2.1903107,Chevron
16.0,7.153961,6.513541,Flat
17.0,5.2129207,-0.95362335,Down
1.0,2.3158698,3.437696,Chevron
2.0,2.3876436,3.2996325,Frequency_Jump
3.0,2.7765467,3.0317802,Chevron
4.0,10.587406,3.0042577,Up
5.0,13.416973,4.236574,Short
6.0,12.975335,4.110353,Short
7.0,13.6964245,3.7391372,Short
8.0,4.4068336,-2.0896869,Frequency_Jump
9.0,7.562443,6.1513653,Flat
10.0,5.7281537,-1.740625,Flat
11.0,8.92904,0.47677812,Flat
12.0,7.115554,6.480009,Flat
13.0,13.05696,5.0356026,Flat
14.0,12.95287,6.320502,Short
15.0,10.591986,3.0997338,Flat
16.0,6.0170317,-1.6415933,Flat
17.0,12.183363,5.563288,Flat
18.0,3.305225,-1.0001439,Complex
1.0,1.934397,6.958779,Frequency_Jump
1.0,7.788648,6.0403843,Flat
2.0,4.353017,-2.1917622,Chevron
1.0,2.038862,4.4226365,Frequency_Jump
2.0,12.611807,4.460795,Up
1.0,3.623539,1.4339998,Chevron
2.0,3.232808,2.5469608,Flat
3.0,2.8906846,2.0966296,Chevron
4.0,12.078558,4.800846,Down
5.0,9.0077505,3.2910514,Down
6.0,10.743136,3.0985785,Flat
7.0,5.029898,-1.8945508,Down
8.0,4.9757924,2.316345,Flat
9.0,4.73032,3.1433187,Flat
10.0,8.07688,4.782604,Flat
11.0,5.2028747,-2.6303763,Chevron
1.0,7.2325263,-4.981753,Chevron
2.0,5.931772,1.1907651,Flat
3.0,7.375095,3.0661328,Down
4.0,12.798849,6.2152224,Short
1.0,4.1665025,-1.4469411,Chevron
2.0,2.44569,2.6228054,Chevron
3.0,4.5780296,2.5550234,Flat
4.0,2.5439844,-0.06401268,Chevron
5.0,4.3433375,0.5712268,Frequency_Jump
6.0,5.438859,-2.3695862,Chevron
7.0,5.1747823,-2.6332524,Chevron
8.0,6.005241,-5.4939346,Complex
1.0,2.3963292,2.5213661,Frequency_Jump
2.0,2.0693264,2.2219877,Frequency_Jump
3.0,8.792214,5.6711993,Up
4.0,3.18143,-2.862414,Complex
5.0,5.108659,-5.5434704,Complex
1.0,9.173056,-0.5542226,Chevron
2.0,1.9118305,7.2706127,Flat
1.0,8.053269,2.5259318,Down
2.0,8.295885,6.19002,Flat
3.0,3.4557412,-0.5324929,Chevron
1.0,7.576182,-4.733649,Chevron
2.0,1.5992585,7.2890534,Chevron
3.0,4.04304,3.0502694,Frequency_Jump
4.0,6.608969,5.0921264,Flat
5.0,4.8539066,1.0292486,Down
6.0,11.230454,1.653417,Flat
7.0,3.7545803,2.1299937,Chevron
1.0,3.7073612,3.3423865,Frequency_Jump
2.0,7.7257485,-4.5802155,Chevron
3.0,10.1176605,3.542512,Down
1.0,2.0229068,-4.2182593,Short
2.0,8.635939,5.012056,Flat
1.0,1.9024378,7.3346343,Flat
1.0,15.553441,2.9391522,Short
2.0,7.569087,-4.6229553,Chevron
3.0,9.990395,4.605467,Flat
4.0,12.462743,5.5608516,Flat
5.0,12.484421,5.6310973,Flat
1.0,8.649054,1.6456152,Down
2.0,9.808561,3.287834,Down
3.0,9.774196,3.3815591,Down
1.0,11.972231,2.0426235,Flat
2.0,4.436011,-0.86551124,Chevron
3.0,4.4640636,-0.8422519,Chevron
1.0,7.4738812,3.7822976,Flat
2.0,5.5602174,-5.2186847,Frequency_Jump
1.0,13.561735,5.477311,Short
1.0,8.60769,1.8184705,Down
2.0,11.663026,1.956736,Flat
3.0,12.495316,2.0978923,Flat
4.0,8.602942,1.8344879,Down
5.0,2.653443,-2.0954752,Complex
6.0,7.7881346,-4.9051065,Short
1.0,13.954858,5.1880293,Short
2.0,5.149791,-3.959936,Short
1.0,2.7576241,1.1850306,Frequency_Jump
2.0,2.1577022,-0.7849086,Complex
3.0,3.4614255,-0.45628518,Chevron
4.0,3.6773796,2.2605834,Flat
5.0,4.4160266,3.011062,Flat
6.0,4.06554,1.8937441,Flat
7.0,5.4083714,-0.55806345,Down
1.0,2.7555735,1.4424874,Chevron
2.0,3.752785,1.6866232,Down
3.0,12.253961,2.0203001,Up
1.0,3.3654096,-1.3434124,Complex
2.0,2.611509,-0.49976483,Complex
3.0,2.4365685,-1.8927505,Complex
4.0,6.0705423,-5.4304748,Short
1.0,12.109614,4.515602,Flat
2.0,5.6630344,-4.466781,Chevron
1.0,8.154463,3.2857113,Flat
2.0,7.8819017,2.8579671,Down
1.0,11.280934,3.2641728,Flat
2.0,3.2095718,-1.5831832,Complex
3.0,4.023359,0.089951575,Down
4.0,12.917109,4.298293,Up
1.0,9.29942,3.064985,Down
2.0,9.389916,3.208563,Down
3.0,9.37855,3.2150652,Down
4.0,10.997105,1.9608401,Down
1.0,10.333233,3.022711,Down
2.0,10.426997,1.6293136,Down
3.0,10.428754,1.6251386,Down
4.0,4.2299156,-2.3367898,Chevron
5.0,5.8359857,-2.3573048,Flat
6.0,11.243245,1.1843396,Flat
7.0,4.657818,2.0254254,Flat
1.0,7.9770303,-4.861249,Down
2.0,11.818577,4.7458463,Flat
3.0,13.253945,6.1499205,Down
1.0,2.1377141,-2.17278,Complex
1.0,2.125199,-3.1620224,Complex
1.0,11.236651,1.8912286,Flat
2.0,3.5449724,2.5593338,Flat
3.0,2.3131766,1.7244186,Chevron
4.0,4.1145163,-0.1974578,Down
5.0,3.4164484,3.4442132,Frequency_Jump
6.0,6.9416876,5.3827825,Flat
7.0,7.363789,4.702296,Flat
8.0,3.5535648,2.5845778,Frequency_Jump
9.0,15.306439,2.8273041,Short
1.0,14.771389,2.2902153,Up
2.0,13.927035,5.7653556,Short
3.0,9.80018,2.9944031,Down
4.0,7.952112,-4.849496,Flat
5.0,7.246193,4.544307,Flat
6.0,7.455878,-5.361332,Down
7.0,5.334909,-4.456393,Chevron
8.0,7.9266315,-4.8829174,Chevron
9.0,5.2207236,-3.9468966,Chevron
10.0,13.6139145,3.824984,Short
11.0,13.56882,5.504699,Short
12.0,11.72524,2.4353518,Flat
13.0,7.6479425,4.070487,Flat
14.0,9.350826,4.9566298,Flat
15.0,13.754863,3.7585056,Flat
1.0,10.982182,0.66251796,Down
2.0,11.745564,-0.053076655,Flat
3.0,11.718931,-0.045986786,Flat
4.0,8.961238,5.6328883,Flat
1.0,12.681381,0.93512195,Short
2.0,1.8289281,7.338548,Chevron
1.0,9.055713,2.0548894,Down
2.0,6.6341496,-5.2495394,Chevron
3.0,11.652324,5.203328,Down
1.0,14.976874,2.5664306,Flat
2.0,4.9073567,-1.7890637,Down
3.0,3.6145096,-2.8911898,Complex
4.0,4.224662,-3.1873786,Chevron
5.0,14.18815,3.7260363,Short
6.0,12.678262,4.499839,Down
7.0,4.2000237,-1.883602,Chevron
8.0,4.0235567,2.3239822,Flat
9.0,3.2065287,2.1625917,Down
10.0,5.0159802,1.3808498,Flat
11.0,3.1618035,1.7699283,Frequency_Jump
12.0,4.795388,2.1709723,Flat
13.0,8.046217,3.8393075,Flat
14.0,4.5948253,-2.7769115,Complex
15.0,9.415543,5.0561323,Flat
16.0,13.107678,2.0545914,Down
17.0,5.4473934,-2.4688478,Flat
1.0,3.3269982,-0.6481624,Chevron
2.0,4.582609,-1.4181896,Frequency_Jump
3.0,2.5376346,0.9622178,Short
4.0,2.1105313,2.533974,Chevron
5.0,6.913136,5.4537797,Flat
6.0,4.4742093,2.43775,Flat
7.0,13.639229,5.1910458,Flat
8.0,12.966321,5.365619,Flat
9.0,8.575504,3.6722548,Down
10.0,8.823428,5.030517,Flat
11.0,5.8616533,-2.5494654,Chevron
12.0,13.257917,3.6527848,Short
1.0,7.841294,2.707528,Down
2.0,3.0902088,1.9532954,Frequency_Jump
3.0,1.3312215,2.8674402,Chevron
4.0,4.0545564,-1.7987945,Chevron
5.0,7.189493,-5.4228187,Frequency_Jump
6.0,9.470338,3.2839472,Down
7.0,12.47621,2.565288,Flat
8.0,8.285178,3.9177363,Flat
9.0,5.7774057,-2.4258575,Chevron
1.0,9.193956,-1.2200564,Complex
2.0,1.6656537,4.4157543,Frequency_Jump
3.0,3.4671352,4.2006984,Flat
4.0,13.35102,5.525106,Short
5.0,9.67447,3.1293213,Down
6.0,4.8005233,5.628598,Flat
7.0,4.795211,6.692764,Down
8.0,3.058623,5.890045,Flat
9.0,7.096951,6.8862433,Flat
10.0,5.7961235,-1.762149,Down
1.0,2.2794726,6.805891,Flat
2.0,5.932628,-1.7635524,Flat
3.0,13.165542,5.4579716,Short
1.0,7.8393846,3.054146,Flat
2.0,7.1996355,3.2526062,Flat
3.0,4.3980618,0.186992,Down
4.0,2.2507567,1.4304489,Chevron
5.0,11.448376,2.3347957,Up
6.0,12.9635725,3.9994035,Up
7.0,9.205291,5.0950203,Flat
8.0,10.530208,2.8925006,Flat
9.0,8.706866,5.4766645,Flat
10.0,12.149836,5.4120684,Flat
1.0,4.0509706,0.38007107,Frequency_Jump
2.0,4.703404,12.394354,Frequency_Jump
3.0,4.7034173,12.394557,Frequency_Jump
4.0,4.7034216,12.394634,Frequency_Jump
5.0,4.703359,12.394681,Frequency_Jump
6.0,4.703326,12.395209,Frequency_Jump
7.0,4.70329,12.395294,Frequency_Jump
8.0,4.7005816,12.409307,Frequency_Jump
1.0,14.35964,1.6660991,Short
2.0,9.033915,4.115408,Down
3.0,8.888028,2.7157817,Down
4.0,8.605416,4.292664,Flat
5.0,4.6327233,2.8534937,Chevron
6.0,2.5356984,1.9818937,Frequency_Jump
7.0,6.220984,5.0589504,Flat
8.0,6.8440785,5.3647885,Flat
9.0,8.974338,2.691903,Down
10.0,10.735716,5.0162764,Flat
11.0,8.925504,0.058183495,Flat
12.0,8.60009,5.34549,Flat
13.0,12.488497,3.5726557,Up
14.0,9.30126,0.08383261,Chevron
15.0,6.561959,-5.279583,Short
16.0,13.138362,5.0308995,Flat
17.0,2.148689,-4.092162,Short
18.0,11.757946,5.1165953,Flat
19.0,5.2446823,-2.4379063,Chevron
20.0,4.9490566,-2.7502842,Chevron
1.0,4.394454,-0.3269244,Down
2.0,4.3073816,-0.31447935,Down
3.0,4.337342,-0.284463,Down
4.0,4.3286557,-0.30363205,Down
5.0,11.764385,0.07545331,Flat
6.0,2.7498512,1.2192589,Chevron
7.0,4.48956,-0.41700855,Chevron
8.0,7.321632,2.7699873,Flat
9.0,4.1982303,2.1449358,Flat
1.0,3.2380998,-1.1677818,Complex
2.0,5.4858494,-2.2528358,Chevron
1.0,7.588194,4.279899,Flat
2.0,3.387675,1.589657,Chevron
3.0,3.3940215,-1.3028482,Chevron
4.0,2.3445418,-0.5088893,Complex
5.0,7.284272,-4.823782,Chevron
6.0,2.3159282,-0.6037376,Complex
7.0,9.241361,-0.65070677,Chevron
8.0,13.129739,4.899616,Short
9.0,7.084075,-5.4471726,Short
10.0,13.328035,1.2113817,Short
