call_id,path,cohort,wav_stem,slope
131204_1400_m3fm3_chunk_241__det5,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_241__det5.png,m3fm3,131204_1400_m3fm3_chunk_241,-229.40253184139945
131204_1400_m3fm3_chunk_241__det6,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_241__det6.png,m3fm3,131204_1400_m3fm3_chunk_241,546.6536927758145
131204_1400_m3fm3_chunk_241__det7,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_241__det7.png,m3fm3,131204_1400_m3fm3_chunk_241,-91.22537772968386
131204_1400_m3fm3_chunk_241__det8,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_241__det8.png,m3fm3,131204_1400_m3fm3_chunk_241,-152.02536370991987
131204_1400_m3fm3_chunk_242__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_242__det0.png,m3fm3,131204_1400_m3fm3_chunk_242,115.37607326216197
131204_1400_m3fm3_chunk_242__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_242__det1.png,m3fm3,131204_1400_m3fm3_chunk_242,-61.68085768874686
131204_1400_m3fm3_chunk_242__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_242__det2.png,m3fm3,131204_1400_m3fm3_chunk_242,-168.68865806507725
131204_1400_m3fm3_chunk_242__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_242__det3.png,m3fm3,131204_1400_m3fm3_chunk_242,197.3416700994093
131204_1400_m3fm3_chunk_242__det4,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_242__det4.png,m3fm3,131204_1400_m3fm3_chunk_242,-83.98391231354353
131204_1400_m3fm3_chunk_242__det5,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_242__det5.png,m3fm3,131204_1400_m3fm3_chunk_242,-30.934018838058744
131204_1400_m3fm3_chunk_242__det6,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_242__det6.png,m3fm3,131204_1400_m3fm3_chunk_242,1564.267321252376
131204_1400_m3fm3_chunk_243__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_243__det0.png,m3fm3,131204_1400_m3fm3_chunk_243,1721.1131997155917
131204_1400_m3fm3_chunk_243__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_243__det1.png,m3fm3,131204_1400_m3fm3_chunk_243,3.722524328387493
131204_1400_m3fm3_chunk_243__det10,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_243__det10.png,m3fm3,131204_1400_m3fm3_chunk_243,141.557421079295
131204_1400_m3fm3_chunk_243__det11,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_243__det11.png,m3fm3,131204_1400_m3fm3_chunk_243,-188.7370375623697
131204_1400_m3fm3_chunk_243__det12,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_243__det12.png,m3fm3,131204_1400_m3fm3_chunk_243,-388.6682651175242
131204_1400_m3fm3_chunk_243__det13,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_243__det13.png,m3fm3,131204_1400_m3fm3_chunk_243,24.917441888011663
131204_1400_m3fm3_chunk_243__det14,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_243__det14.png,m3fm3,131204_1400_m3fm3_chunk_243,-278.6505193157263
131204_1400_m3fm3_chunk_243__det15,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_243__det15.png,m3fm3,131204_1400_m3fm3_chunk_243,-348.0312325655136
131204_1400_m3fm3_chunk_243__det16,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_243__det16.png,m3fm3,131204_1400_m3fm3_chunk_243,141.48231116907175
131204_1400_m3fm3_chunk_243__det17,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_243__det17.png,m3fm3,131204_1400_m3fm3_chunk_243,738.8147566718999
131204_1400_m3fm3_chunk_243__det18,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_243__det18.png,m3fm3,131204_1400_m3fm3_chunk_243,13580.80579447712
131204_1400_m3fm3_chunk_243__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_243__det2.png,m3fm3,131204_1400_m3fm3_chunk_243,-479.7776687245434
131204_1400_m3fm3_chunk_243__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_243__det3.png,m3fm3,131204_1400_m3fm3_chunk_243,-196.02316375372263
131204_1400_m3fm3_chunk_243__det4,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_243__det4.png,m3fm3,131204_1400_m3fm3_chunk_243,326.6574695146137
131204_1400_m3fm3_chunk_243__det5,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_243__det5.png,m3fm3,131204_1400_m3fm3_chunk_243,-1799.1975940939892
131204_1400_m3fm3_chunk_243__det6,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_243__det6.png,m3fm3,131204_1400_m3fm3_chunk_243,2.0663638761918515
131204_1400_m3fm3_chunk_243__det7,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_243__det7.png,m3fm3,131204_1400_m3fm3_chunk_243,729.9647820924012
131204_1400_m3fm3_chunk_243__det8,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_243__det8.png,m3fm3,131204_1400_m3fm3_chunk_243,275.28082782458233
131204_1400_m3fm3_chunk_243__det9,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_243__det9.png,m3fm3,131204_1400_m3fm3_chunk_243,195.31953703780863
131204_1400_m3fm3_chunk_244__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_244__det0.png,m3fm3,131204_1400_m3fm3_chunk_244,353.8134466589207
131204_1400_m3fm3_chunk_244__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_244__det1.png,m3fm3,131204_1400_m3fm3_chunk_244,563.6077446332259
131204_1400_m3fm3_chunk_244__det10,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_244__det10.png,m3fm3,131204_1400_m3fm3_chunk_244,234.17227630167392
131204_1400_m3fm3_chunk_244__det11,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_244__det11.png,m3fm3,131204_1400_m3fm3_chunk_244,903.199117484832
131204_1400_m3fm3_chunk_244__det12,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_244__det12.png,m3fm3,131204_1400_m3fm3_chunk_244,1009.4046162118289
131204_1400_m3fm3_chunk_244__det13,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_244__det13.png,m3fm3,131204_1400_m3fm3_chunk_244,457.3876576858072
131204_1400_m3fm3_chunk_244__det14,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_244__det14.png,m3fm3,131204_1400_m3fm3_chunk_244,682.8637721352218
131204_1400_m3fm3_chunk_244__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_244__det2.png,m3fm3,131204_1400_m3fm3_chunk_244,180.10194110866908
131204_1400_m3fm3_chunk_244__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_244__det3.png,m3fm3,131204_1400_m3fm3_chunk_244,-111.01748208074078
131204_1400_m3fm3_chunk_244__det4,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_244__det4.png,m3fm3,131204_1400_m3fm3_chunk_244,335.2339879799836
131204_1400_m3fm3_chunk_244__det5,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_244__det5.png,m3fm3,131204_1400_m3fm3_chunk_244,-287.8264806262121
131204_1400_m3fm3_chunk_244__det6,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_244__det6.png,m3fm3,131204_1400_m3fm3_chunk_244,285.4574260690481
131204_1400_m3fm3_chunk_244__det7,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_244__det7.png,m3fm3,131204_1400_m3fm3_chunk_244,271.45217933779924
131204_1400_m3fm3_chunk_244__det8,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_244__det8.png,m3fm3,131204_1400_m3fm3_chunk_244,-191.5626945541042
131204_1400_m3fm3_chunk_244__det9,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_244__det9.png,m3fm3,131204_1400_m3fm3_chunk_244,830.3280633498922
131204_1400_m3fm3_chunk_245__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_245__det0.png,m3fm3,131204_1400_m3fm3_chunk_245,291.6876243052077
131204_1400_m3fm3_chunk_245__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_245__det1.png,m3fm3,131204_1400_m3fm3_chunk_245,40.52318477974512
131204_1400_m3fm3_chunk_245__det10,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_245__det10.png,m3fm3,131204_1400_m3fm3_chunk_245,604.0007299256151
131204_1400_m3fm3_chunk_245__det11,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_245__det11.png,m3fm3,131204_1400_m3fm3_chunk_245,529.7216018692392
131204_1400_m3fm3_chunk_245__det12,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_245__det12.png,m3fm3,131204_1400_m3fm3_chunk_245,788.5094914369696
131204_1400_m3fm3_chunk_245__det13,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_245__det13.png,m3fm3,131204_1400_m3fm3_chunk_245,98.04365853251988
131204_1400_m3fm3_chunk_245__det14,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_245__det14.png,m3fm3,131204_1400_m3fm3_chunk_245,118.57646306676742
131204_1400_m3fm3_chunk_245__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_245__det2.png,m3fm3,131204_1400_m3fm3_chunk_245,727.5042493411557
131204_1400_m3fm3_chunk_245__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_245__det3.png,m3fm3,131204_1400_m3fm3_chunk_245,462.1787607403089
131204_1400_m3fm3_chunk_245__det4,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_245__det4.png,m3fm3,131204_1400_m3fm3_chunk_245,-3.764045867601383
131204_1400_m3fm3_chunk_245__det5,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_245__det5.png,m3fm3,131204_1400_m3fm3_chunk_245,-136.895383179526
131204_1400_m3fm3_chunk_245__det6,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_245__det6.png,m3fm3,131204_1400_m3fm3_chunk_245,748.6228118451419
131204_1400_m3fm3_chunk_245__det7,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_245__det7.png,m3fm3,131204_1400_m3fm3_chunk_245,600.9098336492491
131204_1400_m3fm3_chunk_245__det8,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_245__det8.png,m3fm3,131204_1400_m3fm3_chunk_245,764.8903575172403
131204_1400_m3fm3_chunk_245__det9,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_245__det9.png,m3fm3,131204_1400_m3fm3_chunk_245,669.173010293488
131204_1400_m3fm3_chunk_248__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_248__det0.png,m3fm3,131204_1400_m3fm3_chunk_248,-492.5036874576096
131204_1400_m3fm3_chunk_248__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_248__det1.png,m3fm3,131204_1400_m3fm3_chunk_248,59.8101257199892
131204_1400_m3fm3_chunk_248__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_248__det2.png,m3fm3,131204_1400_m3fm3_chunk_248,-254.11652673650184
131204_1400_m3fm3_chunk_248__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_248__det3.png,m3fm3,131204_1400_m3fm3_chunk_248,-162.42202079093056
131204_1400_m3fm3_chunk_248__det4,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_248__det4.png,m3fm3,131204_1400_m3fm3_chunk_248,-157.20333865542597
131204_1400_m3fm3_chunk_248__det5,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_248__det5.png,m3fm3,131204_1400_m3fm3_chunk_248,-259.44962845017994
131204_1400_m3fm3_chunk_249__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_249__det0.png,m3fm3,131204_1400_m3fm3_chunk_249,-142.75013721305413
131204_1400_m3fm3_chunk_249__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_249__det1.png,m3fm3,131204_1400_m3fm3_chunk_249,-17.994281029213106
131204_1400_m3fm3_chunk_249__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_249__det2.png,m3fm3,131204_1400_m3fm3_chunk_249,-13.428434622599775
131204_1400_m3fm3_chunk_250__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_250__det0.png,m3fm3,131204_1400_m3fm3_chunk_250,-92.04990852485857
131204_1400_m3fm3_chunk_250__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_250__det1.png,m3fm3,131204_1400_m3fm3_chunk_250,-11.323002743291104
131204_1400_m3fm3_chunk_250__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_250__det2.png,m3fm3,131204_1400_m3fm3_chunk_250,31.75329458884768
131204_1400_m3fm3_chunk_250__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_250__det3.png,m3fm3,131204_1400_m3fm3_chunk_250,-49.00682180101845
131204_1400_m3fm3_chunk_250__det4,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_250__det4.png,m3fm3,131204_1400_m3fm3_chunk_250,1.5789273247843096
131204_1400_m3fm3_chunk_250__det5,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_250__det5.png,m3fm3,131204_1400_m3fm3_chunk_250,30.86692925898092
131204_1400_m3fm3_chunk_250__det6,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_250__det6.png,m3fm3,131204_1400_m3fm3_chunk_250,-0.4527045343094997
131204_1400_m3fm3_chunk_252__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_252__det0.png,m3fm3,131204_1400_m3fm3_chunk_252,82.8706265150898
131204_1400_m3fm3_chunk_252__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_252__det1.png,m3fm3,131204_1400_m3fm3_chunk_252,72.47405796283716
131204_1400_m3fm3_chunk_252__det10,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_252__det10.png,m3fm3,131204_1400_m3fm3_chunk_252,6403.772301654175
131204_1400_m3fm3_chunk_252__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_252__det2.png,m3fm3,131204_1400_m3fm3_chunk_252,-335.9470988073617
131204_1400_m3fm3_chunk_252__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_252__det3.png,m3fm3,131204_1400_m3fm3_chunk_252,4.400881446215516
131204_1400_m3fm3_chunk_252__det4,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_252__det4.png,m3fm3,131204_1400_m3fm3_chunk_252,-4.059088268988346
131204_1400_m3fm3_chunk_252__det5,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_252__det5.png,m3fm3,131204_1400_m3fm3_chunk_252,-152.09078609503675
131204_1400_m3fm3_chunk_252__det6,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_252__det6.png,m3fm3,131204_1400_m3fm3_chunk_252,22.28313892828692
131204_1400_m3fm3_chunk_252__det7,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_252__det7.png,m3fm3,131204_1400_m3fm3_chunk_252,-94.63132982484674
131204_1400_m3fm3_chunk_252__det8,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_252__det8.png,m3fm3,131204_1400_m3fm3_chunk_252,-991.899031807688
131204_1400_m3fm3_chunk_252__det9,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_252__det9.png,m3fm3,131204_1400_m3fm3_chunk_252,-2481.463914403603
131204_1400_m3fm3_chunk_253__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_253__det0.png,m3fm3,131204_1400_m3fm3_chunk_253,-587.7621341574117
131204_1400_m3fm3_chunk_253__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_253__det1.png,m3fm3,131204_1400_m3fm3_chunk_253,788.2283519229883
131204_1400_m3fm3_chunk_253__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_253__det2.png,m3fm3,131204_1400_m3fm3_chunk_253,-1.6354032055946521e-12
131204_1400_m3fm3_chunk_253__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_253__det3.png,m3fm3,131204_1400_m3fm3_chunk_253,-322.1217068307758
131204_1400_m3fm3_chunk_255__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_255__det0.png,m3fm3,131204_1400_m3fm3_chunk_255,131.8604019658238
131204_1400_m3fm3_chunk_255__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_255__det1.png,m3fm3,131204_1400_m3fm3_chunk_255,107.82489181763484
131204_1400_m3fm3_chunk_255__det10,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_255__det10.png,m3fm3,131204_1400_m3fm3_chunk_255,-320.0604144888864
131204_1400_m3fm3_chunk_255__det11,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_255__det11.png,m3fm3,131204_1400_m3fm3_chunk_255,107.1541551097882
131204_1400_m3fm3_chunk_255__det12,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_255__det12.png,m3fm3,131204_1400_m3fm3_chunk_255,-552.692242474381
131204_1400_m3fm3_chunk_255__det13,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_255__det13.png,m3fm3,131204_1400_m3fm3_chunk_255,-119.16372729472674
131204_1400_m3fm3_chunk_255__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_255__det2.png,m3fm3,131204_1400_m3fm3_chunk_255,-197.2984186185942
131204_1400_m3fm3_chunk_255__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_255__det3.png,m3fm3,131204_1400_m3fm3_chunk_255,-185.31541688424872
131204_1400_m3fm3_chunk_255__det4,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_255__det4.png,m3fm3,131204_1400_m3fm3_chunk_255,-129.9971540752414
131204_1400_m3fm3_chunk_255__det5,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_255__det5.png,m3fm3,131204_1400_m3fm3_chunk_255,-893.9654153666744
131204_1400_m3fm3_chunk_255__det6,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_255__det6.png,m3fm3,131204_1400_m3fm3_chunk_255,-264.2350426582672
131204_1400_m3fm3_chunk_255__det7,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_255__det7.png,m3fm3,131204_1400_m3fm3_chunk_255,-31.48756463553338
131204_1400_m3fm3_chunk_255__det8,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_255__det8.png,m3fm3,131204_1400_m3fm3_chunk_255,76.6803565567253
131204_1400_m3fm3_chunk_255__det9,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_255__det9.png,m3fm3,131204_1400_m3fm3_chunk_255,262.47673702287085
131204_1400_m3fm3_chunk_256__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_256__det0.png,m3fm3,131204_1400_m3fm3_chunk_256,-113.11911384979268
131204_1400_m3fm3_chunk_256__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_256__det1.png,m3fm3,131204_1400_m3fm3_chunk_256,-213.1901642995693
131204_1400_m3fm3_chunk_256__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_256__det2.png,m3fm3,131204_1400_m3fm3_chunk_256,-4.60822991189123
131204_1400_m3fm3_chunk_256__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_256__det3.png,m3fm3,131204_1400_m3fm3_chunk_256,4.5180821450270505
131204_1400_m3fm3_chunk_256__det4,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_256__det4.png,m3fm3,131204_1400_m3fm3_chunk_256,-481.4086395145787
131204_1400_m3fm3_chunk_256__det5,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_256__det5.png,m3fm3,131204_1400_m3fm3_chunk_256,-24.020252884268224
131204_1400_m3fm3_chunk_256__det6,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_256__det6.png,m3fm3,131204_1400_m3fm3_chunk_256,114.2015862736822
131204_1400_m3fm3_chunk_256__det7,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_256__det7.png,m3fm3,131204_1400_m3fm3_chunk_256,72.30951427469913
131204_1400_m3fm3_chunk_256__det8,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_256__det8.png,m3fm3,131204_1400_m3fm3_chunk_256,-217.99629033958115
131204_1400_m3fm3_chunk_257__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_257__det0.png,m3fm3,131204_1400_m3fm3_chunk_257,-90.0958390000521
131204_1400_m3fm3_chunk_257__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_257__det1.png,m3fm3,131204_1400_m3fm3_chunk_257,-340.9417494476484
131204_1400_m3fm3_chunk_257__det10,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_257__det10.png,m3fm3,131204_1400_m3fm3_chunk_257,-301.37626826573785
131204_1400_m3fm3_chunk_257__det11,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_257__det11.png,m3fm3,131204_1400_m3fm3_chunk_257,-167.30875810248745
131204_1400_m3fm3_chunk_257__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_257__det2.png,m3fm3,131204_1400_m3fm3_chunk_257,1.7238276859468502
131204_1400_m3fm3_chunk_257__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_257__det3.png,m3fm3,131204_1400_m3fm3_chunk_257,55.40777802778453
131204_1400_m3fm3_chunk_257__det4,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_257__det4.png,m3fm3,131204_1400_m3fm3_chunk_257,-18.331930989812783
131204_1400_m3fm3_chunk_257__det5,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_257__det5.png,m3fm3,131204_1400_m3fm3_chunk_257,-478.6111615634737
131204_1400_m3fm3_chunk_257__det6,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_257__det6.png,m3fm3,131204_1400_m3fm3_chunk_257,-652.262463879892
131204_1400_m3fm3_chunk_257__det7,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_257__det7.png,m3fm3,131204_1400_m3fm3_chunk_257,-913.220109994616
131204_1400_m3fm3_chunk_257__det8,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_257__det8.png,m3fm3,131204_1400_m3fm3_chunk_257,-112.4458474717628
131204_1400_m3fm3_chunk_257__det9,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_257__det9.png,m3fm3,131204_1400_m3fm3_chunk_257,89.83679337039395
131204_1400_m3fm3_chunk_258__det0,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_258__det0.png,m3fm3,131204_1400_m3fm3_chunk_258,1467.7777813906298
131204_1400_m3fm3_chunk_258__det1,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_258__det1.png,m3fm3,131204_1400_m3fm3_chunk_258,-198.9637997027332
131204_1400_m3fm3_chunk_258__det2,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_258__det2.png,m3fm3,131204_1400_m3fm3_chunk_258,-47.81934844590214
131204_1400_m3fm3_chunk_258__det3,/home/shachar/projects/mickey_london_lab/data/alpha3_human_patches/131204_1400_m3fm3_chunk_258__det3.png,m3fm3,131204_1400_m3fm3_chunk_258,154.79267991968467
