stem,label,is_problem,event_idx,start_col,end_col,max_probability,mean_probability,n_total_columns,n_broadband_columns,n_tonal_columns,tonal_fraction,max_consecutive_tonal,mean_flatness,min_flatness,median_flatness,std_flatness
2024-09-30_17-37-22_0001892,auto_accept,0,8,7690,8140,0.9999849796295166,0.9795864755692689,450,0,348,0.7733333333333333,146,0.3448899579002579,0.05576048944949892,0.33825480141284436,0.15938416341359637
2024-09-30_17-37-22_0001892,auto_accept,0,9,8220,8490,0.999795138835907,0.9824331828526088,270,0,176,0.6518518518518519,90,0.3730290865049416,0.03845450959728953,0.40133040655887486,0.17927817867292958
2024-09-30_17-37-27_0001893,auto_accept,0,0,2260,3060,0.999817430973053,0.9817123619126685,800,0,615,0.76875,143,0.33896437725383416,0.02124854855309843,0.34781414673991196,0.17016355471402345
2024-09-30_17-37-27_0001893,auto_accept,0,1,3170,3300,0.9967064261436462,0.9427835430417743,130,0,48,0.36923076923076925,25,0.4857374236077909,0.12156388117149595,0.5264456804648785,0.1262254710518114
2024-09-30_17-37-39_0001894,auto_accept,0,0,2250,2640,0.9999759197235107,0.9554767534136772,390,0,298,0.764102564102564,266,0.2834131275596549,0.0317766153097405,0.2096727157266719,0.1975338087597933
2024-09-30_17-37-39_0001894,auto_accept,0,1,2720,2940,0.9999759197235107,0.9778073222740836,220,0,147,0.6681818181818182,137,0.2897450943177816,0.031795370753941184,0.16372327924901295,0.221234379895053
2024-09-30_17-37-39_0001894,auto_accept,0,2,3020,3220,0.9999755620956421,0.9830464976174491,200,0,131,0.655,121,0.28842568145947184,0.031795370753941184,0.15713321969190416,0.22726901097777913
2024-09-30_17-37-47_0001895,auto_accept,0,0,2300,2540,0.99974125623703,0.965613043308258,240,0,156,0.65,151,0.23806915735800668,0.003735808147287288,0.045171269963648536,0.2599870461774267
2024-09-30_17-37-47_0001895,auto_accept,0,1,2570,3080,0.9999955892562866,0.9751111246072329,510,0,433,0.8490196078431372,426,0.12688053917902245,0.0029536353221967632,0.028044756973821666,0.19654768946880474
2024-09-30_17-37-47_0001895,auto_accept,0,2,3190,3320,0.979758620262146,0.8689157622201102,130,2,115,0.8984375,44,0.32835389677532933,0.062339226680357324,0.350076432879427,0.14321262685526906
2024-09-30_17-38-29_0001897,auto_accept,0,0,2160,2670,0.9992959499359131,0.9532086574114286,510,0,252,0.49411764705882355,26,0.47634252584243414,0.16548981264274762,0.5015323857714542,0.10727277719331202
2024-09-30_17-38-29_0001897,auto_accept,0,1,2740,2970,0.9981104135513306,0.9326296374201775,230,0,95,0.41304347826086957,21,0.49956064680065104,0.16548981264274762,0.516840791970675,0.10062619429824946
2024-09-30_17-38-29_0001897,auto_accept,0,2,3040,3270,0.9981081485748291,0.9327756389975548,230,0,95,0.41304347826086957,21,0.4995904544347958,0.16548981264274762,0.5168179388209404,0.10062305187102673
2024-09-30_17-38-29_0001897,auto_accept,0,3,3340,3570,0.998103141784668,0.9328415344158808,230,0,95,0.41304347826086957,21,0.4995957564246933,0.16585394535565975,0.5169240113870577,0.10059897553659505
2024-09-30_17-38-29_0001897,auto_accept,0,4,3640,3870,0.998103141784668,0.9328415344158808,230,0,95,0.41304347826086957,21,0.4995957564246933,0.16585394535565975,0.5169240113870577,0.10059897553659505
2024-09-30_17-38-29_0001897,auto_accept,0,5,3940,4170,0.998103141784668,0.9326813841859499,230,0,95,0.41304347826086957,21,0.4995766620410671,0.16585394535565975,0.5169468645367922,0.10059845242479651
2024-09-30_17-38-29_0001897,auto_accept,0,6,4240,4470,0.998108983039856,0.9339105387528738,230,0,95,0.41304347826086957,21,0.49955555112290007,0.16557726803564812,0.5169468645367922,0.10060886028109142
2024-09-30_17-38-32_0001898,auto_accept,0,0,2250,2460,0.9993707537651062,0.9517179009589282,210,0,123,0.5857142857142857,74,0.4254722006539283,0.10611223603305302,0.4613180696931735,0.13978681144566668
2024-09-30_17-38-32_0001898,auto_accept,0,1,2550,2750,0.9997077584266663,0.9404842115583874,200,0,102,0.51,38,0.46536583806488935,0.08813645603522396,0.4981600596957238,0.12415380840434587
2024-09-30_17-38-38_0001900,auto_accept,0,0,2260,2560,0.9999997615814209,0.9560764297362296,300,0,212,0.7066666666666667,143,0.32803462252139737,0.04081298161725375,0.2879847913421736,0.18944746336242116
2024-09-30_17-38-38_0001900,auto_accept,0,1,2620,3210,0.9999994039535522,0.9819130539894104,590,0,503,0.8525423728813559,134,0.3002708673195298,0.0280546934713741,0.3060258812877613,0.16716410435018209
2024-09-30_17-38-38_0001900,auto_accept,0,2,3270,3680,0.9991486072540283,0.9445355307488215,410,0,264,0.6439024390243903,100,0.3905232766760402,0.03452449770501426,0.40539605869422113,0.15959537429749246
2024-09-30_17-38-38_0001900,auto_accept,0,3,3800,4000,0.9999943971633911,0.9635759279841468,200,0,126,0.63,116,0.31994983337729155,0.02719306610578716,0.25538093147394136,0.21171260312655393
2024-09-30_17-38-38_0001900,auto_accept,0,4,4070,4360,0.9997990727424622,0.975115978717804,290,0,203,0.7,85,0.3481130905065499,0.05568307105530288,0.32390635826315817,0.17489560020353706
2024-09-30_17-38-38_0001900,auto_accept,0,5,4450,4730,0.9999293088912964,0.9794373224521505,280,0,181,0.6464285714285715,57,0.3647226479319446,0.06595448999392363,0.37354686976880586,0.17161329450017307
2024-09-30_17-38-49_0001901,auto_accept,0,0,2030,2170,0.9956002235412598,0.9088640093803406,140,0,54,0.38571428571428573,43,0.4893474773958717,0.19908609404996205,0.5158932572742525,0.11023939367873037
2024-09-30_17-38-49_0001901,auto_accept,0,1,2260,3180,0.9999583959579468,0.9808860341066955,920,0,754,0.8195652173913044,191,0.29918758757991093,0.026314826019414043,0.2766673725634575,0.1722630729819377
2024-09-30_17-39-12_0001903,auto_accept,0,0,2240,2480,0.9997393488883972,0.9431620287895203,240,0,153,0.6375,86,0.3629487110091435,0.027424670686555765,0.3998569453137256,0.19158505928214728
2024-09-30_17-39-12_0001903,auto_accept,0,1,2530,2790,0.9996508359909058,0.9539651804500155,260,0,177,0.6807692307692308,152,0.31371314286673274,0.007438419273242935,0.28298727606037855,0.2115697376803104
2024-09-30_17-39-12_0001903,auto_accept,0,2,2830,3090,0.9996508359909058,0.9539651804500155,260,0,177,0.6807692307692308,152,0.31371314286673274,0.007438419273242935,0.28298727606037855,0.2115697376803104
2024-09-30_17-39-12_0001903,auto_accept,0,3,3130,3730,0.9999986886978149,0.9479880332946777,600,1,492,0.8213689482470785,317,0.2492218135944765,0.010181957592655427,0.19147117488845863,0.20243392798108018
2024-09-30_17-39-12_0001903,auto_accept,0,4,3780,4050,0.9999967813491821,0.9590149692126683,270,0,195,0.7222222222222222,167,0.249579397669572,0.005556491175321874,0.13612386178647218,0.23399365349348766
2024-09-30_17-39-12_0001903,auto_accept,0,5,4100,4390,0.9999901056289673,0.9642028053601582,290,0,211,0.7275862068965517,201,0.21545099119227698,0.0008273951245936603,0.08251303266359097,0.2348458180819688
2024-09-30_17-39-12_0001903,auto_accept,0,6,4440,4670,0.9999790191650391,0.9769941618045171,230,0,147,0.6391304347826087,142,0.26203103661659166,0.0016181641362510058,0.12963614579637134,0.2502412000208023
2024-09-30_17-39-12_0001903,auto_accept,0,7,4700,5210,0.9999994039535522,0.9792978981366525,510,0,429,0.8411764705882353,422,0.17908180279006866,0.003252470354799622,0.07578860828258116,0.20332742336072956
2024-09-30_17-39-12_0001903,auto_accept,0,8,5340,5470,0.9724559187889099,0.8380112669297627,130,2,59,0.4609375,27,0.4475679157498548,0.052244928555854206,0.5139292682418655,0.16197032314968646
2024-09-30_17-41-04_0001918,auto_accept,0,0,3660,3770,0.9921533465385437,0.9538337588310242,110,0,31,0.2818181818181818,28,0.48613776442440665,0.1496198038706725,0.5453652419061166,0.15059704938171664
2024-09-30_17-41-54_0001923,auto_accept,0,0,2330,2610,0.9996323585510254,0.965877915250844,280,0,198,0.7071428571428572,190,0.20974295122905903,0.0022212477722139898,0.05956639696282949,0.24318741584045725
2024-09-30_17-41-54_0001923,auto_accept,0,1,2670,3280,1.0,0.9871244959292873,610,14,517,0.8674496644295302,381,0.19768685320629117,0.002520261314469943,0.16759340829146288,0.18154114517544478
2024-09-30_17-41-54_0001923,auto_accept,0,2,3370,3620,0.9995224475860596,0.9606565466293921,250,1,173,0.6947791164658634,99,0.2930618017220754,0.02183243560496788,0.23867656394307168,0.206384879851739
2024-09-30_17-41-54_0001923,auto_accept,0,3,3750,3870,0.9403136968612671,0.8073789637822372,120,2,38,0.3220338983050847,11,0.5034370661483292,0.13281140588367488,0.5289354045960273,0.11409364222269323
2024-09-30_17-41-56_0001924,auto_accept,0,0,2310,2520,0.999663233757019,0.9554559669711373,210,0,131,0.6238095238095238,97,0.3575821306122521,0.01646304229545039,0.4202015488286309,0.20613424803285546
2024-09-30_17-41-56_0001924,auto_accept,0,1,2640,2820,0.9979366064071655,0.9298997646883914,180,0,81,0.45,23,0.4586246974060218,0.06387186970190112,0.5138144044036963,0.15190807176118304
2024-09-30_17-41-56_0001924,auto_accept,0,2,2940,3120,0.9979366064071655,0.9298229750834013,180,0,81,0.45,23,0.45861513723722597,0.06387186970190112,0.5136190978948015,0.15190151966495463
2024-09-30_17-41-56_0001924,auto_accept,0,3,3240,3420,0.9979321956634521,0.9298869465526781,180,0,81,0.45,23,0.4586053289831761,0.06384687128451029,0.5138144496881655,0.15187934242441628
2024-09-30_17-41-56_0001924,auto_accept,0,4,3540,3720,0.9979395270347595,0.9297634896479154,180,0,81,0.45,23,0.45860352505714463,0.06384687128451029,0.5138144496881655,0.15188390211437283
2024-09-30_17-41-56_0001924,auto_accept,0,5,3840,4020,0.9979390501976013,0.929729185606304,180,0,81,0.45,23,0.4585930259142772,0.06384687128451029,0.5138144496881655,0.15187986738608752
2024-09-30_17-41-56_0001924,auto_accept,0,6,4140,4320,0.9979390501976013,0.929729185606304,180,0,81,0.45,23,0.4585930259142772,0.06384687128451029,0.5138144496881655,0.15187986738608752
2024-09-30_17-41-56_0001924,auto_accept,0,7,4440,4620,0.9979390501976013,0.929729185606304,180,0,81,0.45,23,0.4585930259142772,0.06384687128451029,0.5138144496881655,0.15187986738608752
2024-09-30_17-41-56_0001924,auto_accept,0,8,5320,5440,0.970663845539093,0.8624108754671537,120,0,36,0.3,26,0.5147407426976625,0.18553298648161481,0.5381468495117945,0.0995581907308784
2024-09-30_17-41-56_0001924,auto_accept,0,9,5500,5870,0.9999517202377319,0.963139715947603,370,5,340,0.9315068493150684,182,0.16778556414365217,0.004947053485638065,0.0736088701867695,0.17380980706984414
2024-09-30_17-41-56_0001924,auto_accept,0,10,5940,6410,0.9969423413276672,0.9545714668929577,470,1,377,0.8038379530916845,213,0.24016703467522663,0.008304737283614064,0.1464685792624163,0.20616113105665726
2024-09-30_17-41-56_0001924,auto_accept,0,11,6580,6710,0.9852428436279297,0.9007187613419124,130,0,69,0.5307692307692308,16,0.4676095229739617,0.12133328476097648,0.4969122462453567,0.11364002898916778
2024-09-30_17-42-21_0001926,auto_accept,0,0,2250,2530,0.9995189905166626,0.9439732658452001,280,0,133,0.475,37,0.44976924075161795,0.0902232167929787,0.5079083659707596,0.15383939734666302
2024-09-30_17-42-21_0001926,auto_accept,0,1,2560,2830,0.9989271759986877,0.9485130267483848,270,3,224,0.8389513108614233,103,0.2715345812856305,0.01029224493248904,0.28509685122683137,0.19329256264872646
2024-09-30_17-42-21_0001926,auto_accept,0,2,2860,3130,0.9989288449287415,0.9485112109354564,270,3,224,0.8389513108614233,103,0.271539164120326,0.01029224493248904,0.2850668008909395,0.19329096037233348
2024-09-30_17-42-21_0001926,auto_accept,0,3,3160,3430,0.998928964138031,0.9486166600670133,270,3,224,0.8389513108614233,103,0.27152956959693353,0.010283797461477848,0.2850668008909395,0.19328783662283885
2024-09-30_17-42-21_0001926,auto_accept,0,4,3460,3730,0.9989280104637146,0.9485906277384076,270,3,224,0.8389513108614233,103,0.27152115300977253,0.010283797461477848,0.2851609186566328,0.19328210693572925
2024-09-30_17-42-21_0001926,auto_accept,0,5,3760,4030,0.9989275336265564,0.9485464010919843,270,3,224,0.8389513108614233,103,0.2715243526143899,0.010283797461477848,0.2851609186566328,0.1932810945601079
2024-09-30_17-42-21_0001926,auto_accept,0,6,4060,4330,0.998928964138031,0.948522761464119,270,3,224,0.8389513108614233,103,0.27154007614654946,0.010292244932489057,0.2850668008909396,0.1932946302475587
2024-09-30_17-42-21_0001926,auto_accept,0,7,4360,4470,0.8871554136276245,0.8117747654517492,110,0,96,0.8727272727272727,40,0.352420648473465,0.12875381621343251,0.35633404591311835,0.12205121941620399
2024-09-30_17-43-05_0001934,auto_accept,0,0,2370,2480,0.977281928062439,0.9156839102506638,110,0,39,0.35454545454545455,28,0.4806604275434617,0.07091182982484891,0.5541588799176196,0.15580445761793812
2024-09-30_17-43-05_0001934,auto_accept,0,1,2630,2890,0.9997691512107849,0.9767011889704952,260,0,192,0.7384615384615385,176,0.24386697973571703,0.027654160469888833,0.11131710552605417,0.2218309105610848
2024-09-30_17-43-05_0001934,auto_accept,0,2,3010,3420,0.9998959302902222,0.9637257428396315,410,0,335,0.8170731707317073,323,0.20322756205477283,0.005183063943852885,0.11914243258271323,0.2027955457785357
2024-09-30_17-43-05_0001934,auto_accept,0,3,3520,3840,0.9998822212219238,0.9795136325287096,320,0,252,0.7875,242,0.22486091326271412,0.012657892724322195,0.13934376169229784,0.20664098226210262
2024-09-30_17-43-05_0001934,auto_accept,0,4,3990,4080,0.8710634112358093,0.8243675827980042,90,0,20,0.2222222222222222,7,0.5357413944088694,0.3295343260145844,0.547544264972702,0.06528836266941644
2024-09-30_17-43-23_0001938,auto_accept,0,0,2340,2440,0.9846301674842834,0.9560487812215631,100,0,23,0.23,18,0.5151622254942751,0.10702479506403824,0.5479901341461849,0.11922611036077191
2024-09-30_17-43-23_0001938,auto_accept,0,1,2530,2790,0.9998600482940674,0.9635515345467461,260,0,170,0.6538461538461539,123,0.26224181890285153,0.006311524471206744,0.18782431699239263,0.24797204561360214
2024-09-30_17-43-23_0001938,auto_accept,0,2,2830,3370,0.9998600482940674,0.9684031941673973,540,1,385,0.7142857142857143,164,0.2346108924633011,0.006311524471206744,0.11204412297834432,0.2345575619218304
2024-09-30_17-44-06_0001947,auto_accept,0,0,4760,5130,1.0,0.9497611310921217,370,0,280,0.7567567567567568,160,0.26305312814583964,0.007613546782856631,0.19189921171341395,0.2140130504011836
2024-09-30_17-44-06_0001947,auto_accept,0,1,5150,5820,0.9999959468841553,0.9759001337430057,670,0,569,0.8492537313432836,279,0.1857839437608801,0.0032831302617835267,0.0869377895870849,0.19669401160791466
2024-09-30_17-44-06_0001947,auto_accept,0,2,5900,6240,0.9999790191650391,0.9624528016362871,340,0,240,0.7058823529411765,189,0.3253372970454256,0.015336109164449422,0.33966902794778725,0.19386157818547706
2024-09-30_17-44-06_0001947,auto_accept,0,3,6280,6650,0.9999340772628784,0.970457778165215,370,0,271,0.7324324324324324,211,0.3270272071939522,0.02473591906853384,0.2974962019467846,0.18169246326342528
2024-09-30_17-44-06_0001947,auto_accept,0,4,6690,7190,0.9999992847442627,0.9839729257658416,500,0,419,0.838,296,0.17316498092309243,0.0022120963484050455,0.05792906631094879,0.20688574606848734
2024-09-30_17-44-06_0001947,auto_accept,0,5,7270,7790,0.9993882179260254,0.9667393655147193,520,12,484,0.952755905511811,204,0.11462358964973082,0.0006396478444870928,0.03269454422575446,0.16607084387550455
2024-09-30_17-44-06_0001947,auto_accept,0,6,7900,8420,0.9997736811637878,0.9662930324392499,520,8,444,0.8671875,285,0.13513915970913987,0.002896330995718995,0.02520594856700377,0.19844401711262716
2024-09-30_17-44-06_0001947,auto_accept,0,7,8540,9050,0.9999707937240601,0.9728642002894328,510,0,439,0.8607843137254902,239,0.17172899108424253,0.003593845833609326,0.0816089371124454,0.18943790496085233
2024-09-30_17-44-06_0001947,auto_accept,0,8,9160,9610,0.9999016523361206,0.9759059548377991,450,0,361,0.8022222222222222,163,0.25710547593139615,0.01697093101486503,0.20134102587565347,0.20208599301486668
2024-09-30_17-44-06_0001947,auto_accept,0,9,9670,9820,0.9868597388267517,0.8779045529663563,150,0,76,0.5066666666666667,61,0.4415618316744614,0.07689308682277203,0.49657141601573684,0.15230616105996678
2024-09-30_17-44-06_0001947,auto_accept,0,10,9910,10450,0.9999966621398926,0.9779424233870073,540,0,474,0.8777777777777778,189,0.1925482704071891,0.011382279686440523,0.09738462117934002,0.18722459803387378
2024-09-30_17-44-06_0001947,auto_accept,0,11,10530,11460,0.9999369382858276,0.9646384345090135,930,142,705,0.8946700507614214,223,0.16801136705643654,0.003283413265237397,0.08145788151268193,0.18142687921512152
2024-09-30_17-44-06_0001947,auto_accept,0,12,11620,11770,0.9980131387710571,0.9337998852133751,150,0,78,0.52,57,0.4187753950839117,0.06474090365286199,0.49222456656568137,0.16765172138803697
2024-09-30_17-44-06_0001947,auto_accept,0,13,12850,13410,0.9999245405197144,0.930047753610109,560,34,426,0.8098859315589354,202,0.25549332500422267,0.015521281718926236,0.1947155124812444,0.1945569476409328
2024-09-30_17-44-30_0001948,auto_accept,0,0,2290,2440,0.9971449971199036,0.9271484166383743,150,0,65,0.43333333333333335,34,0.4779161846102122,0.1427735892440556,0.5070915024862716,0.11545986740929026
2024-09-30_17-44-30_0001948,auto_accept,0,1,2570,3150,0.9999610185623169,0.989627434035479,580,0,482,0.8310344827586207,207,0.30093039621633166,0.019673495178860117,0.2871938283518174,0.16735138288202284
2024-09-30_17-44-30_0001948,auto_accept,0,2,3340,3440,0.9521313905715942,0.8720961809158325,100,0,21,0.21,4,0.5408618299993937,0.3314190153997159,0.5460201196445504,0.05837782389303937
2024-09-30_17-44-35_0001949,auto_accept,0,0,2250,2410,0.9967994689941406,0.9073063065023983,160,0,62,0.3875,24,0.5000596730834757,0.1930664489490257,0.522548517204825,0.10079958181926794
2024-09-30_17-44-35_0001949,auto_accept,0,1,2520,3610,0.9996114373207092,0.9717028737068176,1090,0,675,0.6192660550458715,52,0.3893522477955727,0.054136394959506756,0.4486146691560298,0.1742370892018563
2024-09-30_17-44-49_0001950,auto_accept,0,0,2340,2630,0.9999258518218994,0.9840611537297567,290,0,211,0.7275862068965517,106,0.2779200055300156,0.020634892590167306,0.20124964415542443,0.21124241268545643
2024-09-30_17-44-49_0001950,auto_accept,0,1,2690,2930,0.9998922348022461,0.9784745454788208,240,0,155,0.6458333333333334,53,0.3110727458928177,0.009739298003519166,0.26679888963690024,0.22558731555346398
2024-09-30_17-44-49_0001950,auto_accept,0,2,2990,3510,0.9999980926513672,0.9899128720445453,520,0,441,0.8480769230769231,374,0.13273148653071012,0.001952220765859335,0.031108880489258885,0.20442972051583377
2024-09-30_17-44-49_0001950,auto_accept,0,3,3610,3710,0.9490835666656494,0.8704567145217549,100,0,33,0.33,7,0.5185535923246222,0.3055791034116016,0.5173418115337209,0.05793122171426797
2024-09-30_17-44-56_0001952,auto_accept,0,0,2290,2510,0.9992044568061829,0.9557257579720538,220,0,132,0.6,88,0.3712657818048528,0.020722456103019347,0.4392690679735234,0.20367413620530425
2024-09-30_17-44-56_0001952,auto_accept,0,1,2550,2750,0.9999493360519409,0.9656854073206583,200,0,118,0.59,111,0.2988185036166062,0.0264764007726226,0.158369741008928,0.2413926161393152
2024-09-30_17-44-56_0001952,auto_accept,0,2,2800,3450,0.9999929666519165,0.9855628988959573,650,2,563,0.8688271604938271,307,0.1387267912087808,0.003256219431536689,0.05807216884632109,0.18360322010181473
2024-09-30_17-45-16_0001955,auto_accept,0,0,1980,2180,0.988690972328186,0.872866553919656,200,0,87,0.435,39,0.4914896147553259,0.21518277247786705,0.5186364158260529,0.10376655291393712
2024-09-30_17-45-16_0001955,auto_accept,0,1,2290,3420,0.9999997615814209,0.9842601575349507,1130,0,880,0.7787610619469026,214,0.28422494617749355,0.006747025855877802,0.24945855417643875,0.1964644813961873
2024-09-30_17-45-16_0001955,auto_accept,0,2,3830,4010,0.9991185069084167,0.9286941760464719,180,0,110,0.6111111111111112,97,0.34569031212278795,0.0198195687917752,0.3642742674696997,0.20774883405449898
2024-09-30_17-45-16_0001955,auto_accept,0,3,4040,4660,0.9999423027038574,0.9794068118882557,620,3,538,0.8719611021069692,147,0.27438904707566053,0.017674701373357415,0.2645341453504261,0.17129018068214322
2024-09-30_17-45-16_0001955,auto_accept,0,4,4740,5190,0.9999043941497803,0.9694053504777991,450,0,367,0.8155555555555556,284,0.23916411848154603,0.008275359204294256,0.17083293796141474,0.19423713061300935
2024-09-30_17-45-16_0001955,auto_accept,0,5,5280,5530,0.9999573230743408,0.9552541787807758,250,0,165,0.66,113,0.3384999113088907,0.02518713769737644,0.3248783231334441,0.19407371738891807
2024-09-30_17-45-16_0001955,auto_accept,0,6,5640,5920,0.9998975992202759,0.9447231436597889,280,0,190,0.6785714285714286,89,0.32745949965181353,0.03926660410242335,0.30309448114497406,0.20060681403688857
2024-09-30_17-45-16_0001955,auto_accept,0,7,5970,6420,0.9998301267623901,0.962923535834188,450,5,367,0.8247191011235955,119,0.2910544537012394,0.03253323929792183,0.2751029623625866,0.17684677788578065
2024-09-30_17-45-23_0001956,auto_accept,0,0,4550,4790,0.9999581575393677,0.9749068999290467,240,0,162,0.675,157,0.24936882170573632,0.010845780529541132,0.10808360950775377,0.24872292916276617
2024-09-30_17-45-23_0001956,auto_accept,0,1,4840,5340,0.9997946619987488,0.973715532059763,500,2,414,0.8313253012048193,290,0.22847006057062433,0.009096277845373969,0.17983634276690724,0.19794106961820446
2024-09-30_17-45-23_0001956,auto_accept,0,2,5440,5580,0.9974020719528198,0.9244535803794861,140,0,72,0.5142857142857142,24,0.46028905174028073,0.1464887198746727,0.4950403528065055,0.12413912529087899
2024-09-30_17-45-41_0001958,auto_accept,0,0,2310,2620,0.9997532963752747,0.9638518579304218,310,0,240,0.7741935483870968,130,0.3369942182075789,0.07493996365820597,0.3216159370847562,0.16156352835419432
2024-09-30_17-45-41_0001958,auto_accept,0,1,2660,3140,0.9999699592590332,0.9742467658860343,480,0,385,0.8020833333333334,188,0.2863675238301409,0.018362863344774823,0.23645966335728205,0.1807913284612328
2024-09-30_17-45-41_0001958,auto_accept,0,2,3180,3260,0.8793569207191467,0.8497929241922166,80,0,9,0.1125,1,0.5584219707916003,0.44792869488797893,0.5671778919637149,0.04720072863853068
2024-09-30_17-45-46_0001959,auto_accept,0,0,2340,2580,0.9996994733810425,0.9547477388381957,240,0,150,0.625,115,0.34113792870973125,0.04037445636944014,0.32511953692789575,0.19979302182405329
2024-09-30_17-45-46_0001959,auto_accept,0,1,2630,2880,0.9998378753662109,0.9621264911614932,250,0,166,0.664,135,0.3269790666279235,0.030398671021582415,0.30911941832509426,0.2059048805657613
2024-09-30_17-45-46_0001959,auto_accept,0,2,2930,3180,0.9998379945755005,0.954151240678934,250,0,166,0.664,135,0.3269938435737799,0.030398671021582415,0.3090352102910765,0.2059146490762454
2024-09-30_17-45-46_0001959,auto_accept,0,3,3350,3570,0.9998940229415894,0.9780841677085214,220,0,146,0.6636363636363637,109,0.35831284492774024,0.03628419923451314,0.3420910956875363,0.1861511875448575
2024-09-30_17-45-46_0001959,auto_accept,0,4,3640,4230,0.9999462366104126,0.9851554870605469,590,0,504,0.8542372881355932,262,0.21423254789951116,0.010869400395764204,0.1372797789698743,0.17782961700685038
2024-09-30_17-45-46_0001959,auto_accept,0,5,4330,4440,0.9806565642356873,0.8882470230261484,110,0,43,0.39090909090909093,14,0.4790649234540084,0.07650160759049447,0.52806548684397,0.1381045417381333
2024-09-30_17-47-11_0001966,auto_accept,0,0,2030,2110,0.8250542879104614,0.7893907229105631,80,0,14,0.175,5,0.5446823195166857,0.40138624307467935,0.5455589205411636,0.05306792673386895
2024-09-30_17-47-11_0001966,auto_accept,0,1,2360,2490,0.9254910349845886,0.8167949957506997,130,0,73,0.5615384615384615,44,0.4193631991429425,0.1087425588158045,0.4641855231311272,0.1512648516527256
2024-09-30_17-47-57_0001973,auto_accept,0,0,1990,2120,0.9041073322296143,0.8021982439926693,130,0,46,0.35384615384615387,6,0.5193538959611311,0.3230035190536841,0.5284230495563285,0.06062084499989485
2024-09-30_17-47-57_0001973,auto_accept,0,1,2240,2500,0.9997358918190002,0.9691022965643141,260,0,173,0.6653846153846154,168,0.29831398203921955,0.020777142818948265,0.21354598871097852,0.21646373545580166
2024-09-30_17-47-57_0001973,auto_accept,0,2,2550,2800,0.9999105930328369,0.9558994059379284,250,0,227,0.908,182,0.17631389520189172,0.009584954642266575,0.06932515210523912,0.18743987048972507
2024-09-30_17-47-57_0001973,auto_accept,0,3,2850,3100,0.9999103546142578,0.9559190961030813,250,0,227,0.908,182,0.17630713032938292,0.009584954642266575,0.06932515210523912,0.18743862873165806
2024-09-30_17-47-57_0001973,auto_accept,0,4,3150,3420,0.9999104738235474,0.9506804602486747,270,0,244,0.9037037037037037,162,0.21320850092489202,0.009584954642266575,0.16012754033980092,0.18982461064931347
2024-09-30_17-47-57_0001973,auto_accept,0,5,3550,3700,0.9984204769134521,0.9259897973388433,150,0,66,0.44,27,0.4349287257236678,0.031937423916754616,0.5180465505929481,0.17441351021746357
2024-09-30_17-47-57_0001973,auto_accept,0,6,3830,4190,0.9998589754104614,0.9739021175616497,360,0,286,0.7944444444444444,187,0.211501940665435,0.006909471923191675,0.1268236597526437,0.20850121852445863
2024-09-30_17-47-57_0001973,auto_accept,0,7,4300,4480,0.9989460110664368,0.9120713221399408,180,0,98,0.5444444444444444,57,0.39142152970217187,0.0335956450920711,0.479768597459896,0.2080774227885062
2024-09-30_17-47-57_0001973,auto_accept,0,8,4510,4830,0.9999994039535522,0.962184339761734,320,0,228,0.7125,222,0.2501667498462569,0.009697928549629739,0.11905181590273273,0.22479785613705053
2024-09-30_17-47-57_0001973,auto_accept,0,9,4890,5360,0.9997895359992981,0.9568896628916264,470,5,386,0.8301075268817204,262,0.16537899485213714,0.004839364060183652,0.06635746672521875,0.20321186637084784
2024-09-30_17-47-57_0001973,auto_accept,0,10,5440,5820,0.9999173879623413,0.963817869241421,380,4,296,0.7872340425531915,162,0.20571681768264016,0.00579136353654401,0.10403388286835501,0.2105675395115183
2024-09-30_17-47-57_0001973,auto_accept,0,11,5970,6110,0.9944105744361877,0.9109124660491943,140,4,86,0.6323529411764706,29,0.3778245945213665,0.0526884055357375,0.43130280199142645,0.1815503957323822
2024-09-30_17-48-13_0001977,auto_accept,0,0,4640,4960,0.9962090253829956,0.9669385028607917,320,0,207,0.646875,110,0.3522681742492505,0.03404433989619755,0.4108295360214991,0.19931565647810162
2024-09-30_17-50-09_0001981,auto_accept,0,0,2310,2630,0.9999945163726807,0.9746379924542976,320,0,251,0.784375,226,0.356126270705685,0.07046576176965796,0.33505457589098786,0.1451001259636326
2024-09-30_17-50-09_0001981,auto_accept,0,1,2680,3120,0.9998728036880493,0.9760256575213538,440,0,344,0.7818181818181819,160,0.3092730341194058,0.018293198970799146,0.28983081847091563,0.18226530838772914
2024-09-30_17-50-09_0001981,auto_accept,0,2,3260,3390,0.9920146465301514,0.9317086722169604,130,0,45,0.34615384615384615,18,0.4962960839192658,0.16924598316883638,0.526444041497317,0.10675009442306847
2024-09-30_17-50-09_0001981,auto_accept,0,3,3530,3620,0.8784492611885071,0.8213257670402527,90,0,17,0.18888888888888888,5,0.5462587241705783,0.33811568369805756,0.545901002395848,0.0631555392316864
2024-09-30_17-50-09_0001981,auto_accept,0,4,4580,4870,0.9999464750289917,0.9616236706574758,290,0,195,0.6724137931034483,130,0.32918511105058257,0.01658842764161533,0.3553327275954227,0.20523889299423922
2024-09-30_17-50-09_0001981,auto_accept,0,5,4920,5400,0.9998816251754761,0.9896733821654806,480,0,396,0.825,124,0.2893623387393654,0.046130589532757414,0.24162148827324098,0.16440260194689985
