stem,label,is_problem,n_events,file_min_flatness,file_mean_flatness,file_max_tonal_fraction,file_max_consec_tonal
2024-09-30_16-40-13_0001488,auto_accept,0,7,0.03110785012929461,0.3460923265860495,0.8790849673202614,191
2024-09-30_16-41-40_0001498,auto_accept,0,8,0.015321842423675259,0.3428757798227943,0.8585365853658536,286
2024-09-30_16-41-57_0001500,auto_accept,0,19,0.02596223872891144,0.4294076770954673,0.8,186
2024-09-30_16-42-13_0001501,auto_accept,0,9,0.001480400960964766,0.2912756156848857,0.9115384615384615,505
2024-09-30_16-42-24_0001505,auto_accept,0,1,0.0030911846791536737,0.10313847231166544,0.9190751445086706,331
2024-09-30_16-42-52_0001506,auto_accept,0,10,0.005376758096269449,0.3287142682027751,0.8765625,548
2024-09-30_16-43-41_0001513,auto_accept,0,1,0.02871950586637645,0.39377232379272736,0.475,47
2024-09-30_16-44-03_0001519,auto_accept,0,1,0.2470574328883371,0.5399540596013604,0.20869565217391303,8
2024-09-30_16-44-24_0001524,auto_accept,0,5,0.025995582132317833,0.4390671141261788,0.7,110
2024-09-30_16-44-27_0001525,auto_accept,0,3,0.027513397264854852,0.42531175140310973,0.7839285714285714,158
2024-09-30_16-44-36_0001527,auto_accept,0,18,0.008077671395609594,0.39036266622448584,0.8575,150
2024-09-30_16-49-09_0001529,auto_accept,0,4,0.018492472787016496,0.3862006187596708,0.8296296296296296,209
2024-09-30_16-49-14_0001530,auto_accept,0,3,0.022052319011824827,0.3672411371765069,0.821917808219178,137
2024-09-30_16-51-16_0001538,auto_accept,0,9,0.013206613849576202,0.34903484628462245,0.8036363636363636,178
2024-09-30_16-51-24_0001539,auto_accept,0,6,0.014013426862204002,0.42514807788441766,0.8553846153846154,278
2024-09-30_16-51-54_0001544,auto_accept,0,17,0.0013278238437598624,0.2861123714100921,0.9400479616306955,394
2024-09-30_16-52-01_0001545,auto_accept,0,4,0.0023948765307802784,0.31399642303160674,0.9050505050505051,416
2024-09-30_16-52-11_0001546,auto_accept,0,9,0.0027683828534456664,0.32165853441885905,0.951048951048951,328
2024-09-30_16-53-10_0001553,auto_accept,0,14,0.0020719156133149623,0.29467465966583706,0.9514925373134329,261
2024-09-30_16-53-44_0001556,auto_accept,0,10,0.002050416409577668,0.29725741928832283,0.9714285714285714,311
2024-09-30_16-56-29_0001572,auto_accept,0,7,0.017083632753845012,0.361509834991737,0.8148936170212766,206
2024-09-30_16-56-33_0001573,auto_accept,0,4,0.015477986304224771,0.39013628911857257,0.7859649122807018,130
2024-09-30_16-56-40_0001574,auto_accept,0,4,0.023729523348749827,0.3858754064886827,0.7782608695652173,174
2024-09-30_16-56-48_0001576,auto_accept,0,13,0.0009705341775766414,0.27055967614433457,0.9202453987730062,396
2024-09-30_16-57-05_0001578,auto_accept,0,13,0.0038270263639234242,0.34703230592930834,0.8536585365853658,332
2024-09-30_16-57-32_0001585,auto_accept,0,6,0.028055315261608517,0.34071365932763853,0.7,153
2024-09-30_16-57-35_0001586,auto_accept,0,4,0.019682663106892588,0.43080154800334136,0.6338028169014085,132
2024-09-30_16-57-43_0001589,auto_accept,0,11,0.02616284976671287,0.39732727826777353,0.7035714285714286,90
2024-09-30_16-58-29_0001595,auto_accept,0,4,0.015159029989697512,0.4327154570749566,0.9095652173913044,293
2024-09-30_16-58-33_0001596,auto_accept,0,3,0.012547832241912893,0.33960166862331037,0.8806451612903226,365
2024-09-30_16-58-37_0001597,auto_accept,0,3,0.01813701496686177,0.37954491594361234,0.8245901639344262,155
2024-09-30_16-58-45_0001598,auto_accept,0,11,0.010891454528335419,0.3225055242000209,0.8568627450980392,394
2024-09-30_16-58-50_0001599,auto_accept,0,14,0.018437579244608548,0.34859369633024356,0.8326530612244898,215
2024-09-30_16-59-04_0001600,auto_accept,0,2,0.01629670071130205,0.37331240737205446,0.708,156
2024-09-30_16-59-38_0001603,auto_accept,0,8,0.001849076229616302,0.3082934498132388,0.8961538461538462,283
2024-09-30_17-01-44_0001606,auto_accept,0,9,0.0185504899966773,0.37518765645434204,0.8491228070175438,199
2024-09-30_17-01-47_0001607,auto_accept,0,1,0.025591534861639283,0.35570691517289155,0.777,135
2024-09-30_17-02-20_0001612,auto_accept,0,2,0.06443859509356435,0.44432181375484103,0.8261363636363637,199
2024-09-30_17-02-21_0001613,auto_accept,0,2,0.021138364165266172,0.3817509637434223,0.8457627118644068,243
2024-09-30_17-02-31_0001615,auto_accept,0,11,0.0011456305431817386,0.23617226238910022,0.8802816901408451,423
2024-09-30_17-02-37_0001616,auto_accept,0,8,0.0014207610672103707,0.2275023558360787,0.9195509822263798,824
2024-09-30_17-02-41_0001617,auto_accept,0,4,0.0014183144691038358,0.23710063537731468,0.9431372549019608,420
2024-09-30_17-02-52_0001618,auto_accept,0,3,0.018168116793773212,0.4563154543699377,0.7576923076923077,182
2024-09-30_17-02-54_0001619,auto_accept,0,3,0.10147089978658161,0.5298724217109005,0.43333333333333335,24
2024-09-30_17-03-06_0001621,auto_accept,0,1,0.2850613289385483,0.5269571666746314,0.2866666666666667,9
2024-09-30_17-03-27_0001624,auto_accept,0,3,0.02624606368537119,0.36205217756724944,0.821875,161
2024-09-30_17-03-32_0001625,auto_accept,0,3,0.00819963088432009,0.4004549321217381,0.7742857142857142,177
2024-09-30_17-04-07_0001630,auto_accept,0,18,0.009201588334408128,0.3219336636233663,0.8629629629629629,438
2024-09-30_17-04-13_0001631,auto_accept,0,10,0.015317277935476823,0.2910628421451145,0.827027027027027,291
2024-09-30_17-04-34_0001634,auto_accept,0,4,0.13558177285699258,0.47500009544173283,0.6555555555555556,35
2024-09-30_17-06-19_0001647,auto_accept,0,9,0.01068324357760054,0.3626128018246039,0.8156862745098039,203
2024-09-30_17-06-28_0001648,auto_accept,0,2,0.027160905728076452,0.35925332933678067,0.8040816326530612,136
2024-09-30_17-07-04_0001656,auto_accept,0,14,0.0015693743450172694,0.3289338566505856,0.8559556786703602,247
2024-09-30_17-08-17_0001662,auto_accept,0,8,0.0014422555934052125,0.23549037717049115,0.9448818897637795,840
2024-09-30_17-08-34_0001664,auto_accept,0,6,0.004181292021066756,0.2811015124304629,0.75,225
2024-09-30_17-09-13_0001671,auto_accept,0,5,0.0036010511928524984,0.344641902345579,0.925343811394892,210
2024-09-30_17-09-20_0001672,auto_accept,0,7,0.000955350020159585,0.18410724416735186,0.9829787234042553,451
2024-09-30_17-09-59_0001674,auto_accept,0,14,0.001886344516799988,0.3544025696644742,0.9834558823529411,317
2024-09-30_17-10-12_0001677,auto_accept,0,6,0.020581782737583387,0.35250970961458084,0.8767334360554699,254
2024-09-30_17-10-25_0001679,auto_accept,0,5,0.048586962672175556,0.40365655990977684,0.6576923076923077,86
2024-09-30_17-10-29_0001680,auto_accept,0,6,0.02375432390509123,0.36332269343644946,0.8428571428571429,258
2024-09-30_17-10-31_0001681,auto_accept,0,3,0.10635897386548325,0.47383448768495406,0.6428571428571429,60
2024-09-30_17-10-33_0001682,auto_accept,0,10,0.011919899015220071,0.3778756891517711,0.8559870550161812,201
2024-09-30_17-10-43_0001684,auto_accept,0,10,0.0034095780976862713,0.2947751212382897,0.8764705882352941,359
2024-09-30_17-11-18_0001693,auto_accept,0,1,0.045802723031542536,0.3108381864521465,0.8463636363636363,167
2024-09-30_17-11-23_0001694,auto_accept,0,2,0.01323113299812242,0.3878673694233906,0.8160919540229885,219
2024-09-30_17-11-28_0001695,auto_accept,0,1,0.020433101244813987,0.18758814982415706,0.9074468085106383,298
2024-09-30_17-11-36_0001697,auto_accept,0,5,0.016568702861455967,0.2968556665730336,0.8637362637362638,315
2024-09-30_17-11-46_0001698,auto_accept,0,9,0.0007593906468258158,0.27645323953380074,0.8998589562764457,516
2024-09-30_17-11-53_0001699,auto_accept,0,4,0.0065273933350732775,0.30316984402286884,0.7735042735042735,171
2024-09-30_17-13-27_0001709,auto_accept,0,4,0.04406592393063921,0.3597295752135461,0.7238095238095238,142
2024-09-30_17-13-49_0001713,auto_accept,0,4,0.014438712629195695,0.38085940320023226,0.7321428571428571,260
2024-09-30_17-13-53_0001714,auto_accept,0,3,0.005608076899397317,0.23448760697992896,0.9276190476190476,792
2024-09-30_17-14-03_0001715,auto_accept,0,5,0.06325944281220212,0.4083654194355937,0.688,83
2024-09-30_17-14-22_0001717,auto_accept,0,4,0.003906525155696962,0.21359647127051065,0.8558823529411764,258
2024-09-30_17-14-31_0001719,auto_accept,0,15,0.01162986611759428,0.3614314389319502,0.7828571428571428,175
2024-09-30_17-14-40_0001722,auto_accept,0,10,0.00021018393746969935,0.22481847329834662,0.9884169884169884,317
2024-09-30_17-14-52_0001723,auto_accept,0,2,0.004292954619414362,0.20788277032834368,0.8105263157894737,159
2024-09-30_17-14-57_0001724,auto_accept,0,4,0.004570435271261981,0.310843426142636,0.979381443298969,101
2024-09-30_17-14-59_0001725,auto_accept,0,2,0.01976073901189869,0.31529327740859453,0.7806451612903226,69
2024-09-30_17-15-08_0001726,auto_accept,0,22,0.005575153292808058,0.31546781746731634,0.9113636363636364,343
2024-09-30_17-15-22_0001728,auto_accept,0,1,0.05969348352585274,0.4121430418885767,0.6566666666666666,47
2024-09-30_17-15-30_0001729,auto_accept,0,1,0.13472363894647182,0.4680296255701926,0.47954545454545455,35
2024-09-30_17-15-32_0001730,auto_accept,0,4,0.04076921830123574,0.37184747918683936,0.6928571428571428,83
2024-09-30_17-15-49_0001733,auto_accept,0,2,0.025952921626009755,0.41280987952372217,0.7945054945054945,130
2024-09-30_17-15-57_0001734,auto_accept,0,20,0.005200489097832641,0.36260547690866807,0.8525345622119815,351
2024-09-30_17-16-30_0001735,auto_accept,0,1,0.02518317934685464,0.32075117395618485,0.8046296296296296,70
2024-09-30_17-16-32_0001736,auto_accept,0,1,0.3964936024710072,0.5610574282906178,0.06666666666666667,3
2024-09-30_17-16-40_0001738,auto_accept,0,6,0.001115486114051329,0.26501135518171476,0.947935368043088,393
2024-09-30_17-17-08_0001741,auto_accept,0,13,0.002540415787131676,0.31287642926256276,0.9018018018018018,332
2024-09-30_17-17-28_0001742,auto_accept,0,15,0.0010026913623795903,0.3198300797906911,0.9751166407465007,406
2024-09-30_17-17-35_0001743,auto_accept,0,4,0.010606185833971958,0.3168382038654874,0.6666666666666666,126
2024-09-30_17-18-17_0001746,auto_accept,0,2,0.010132527115886676,0.35770649212961236,0.8291666666666667,176
2024-09-30_17-18-31_0001749,auto_accept,0,3,0.009987207940745832,0.432856894661709,0.8285714285714286,135
2024-09-30_17-19-14_0001754,auto_accept,0,1,0.003825709926950128,0.19500305063348092,0.9175824175824175,139
2024-09-30_17-19-40_0001758,auto_accept,0,1,0.006889461927983791,0.18443570564741915,0.9032679738562092,246
2024-09-30_17-20-40_0001766,auto_accept,0,2,0.17371425582931313,0.4956796071794563,0.53125,28
2024-09-30_17-20-52_0001767,auto_accept,0,5,0.018927346471871307,0.4073673286365846,0.7948717948717948,191
2024-09-30_17-21-01_0001768,auto_accept,0,3,0.04815448482558654,0.4150951510005875,0.6795454545454546,70
2024-09-30_17-21-16_0001770,auto_accept,0,5,0.03596965989722185,0.39500172227143515,0.7086956521739131,170
2024-09-30_17-21-21_0001772,auto_accept,0,1,0.026571308296255595,0.3086144236337414,0.7137931034482758,106
2024-09-30_17-21-44_0001774,auto_accept,0,9,0.0028176502414622383,0.3274827649624198,0.8785714285714286,330
2024-09-30_17-21-54_0001776,auto_accept,0,3,0.03745919550658058,0.3122894239160234,0.9826989619377162,131
2024-09-30_17-22-43_0001783,auto_accept,0,2,0.0075584192496622495,0.3027001302186412,0.9055555555555556,109
2024-09-30_17-23-09_0001786,auto_accept,0,19,0.00233631311656307,0.2745816419085524,0.971830985915493,469
2024-09-30_17-23-28_0001787,auto_accept,0,7,0.0052891188453212615,0.31941784224058756,0.9085144927536232,366
2024-09-30_17-23-57_0001790,auto_accept,0,8,0.012548770647829338,0.37193373785934397,0.8641791044776119,196
2024-09-30_17-24-03_0001791,auto_accept,0,2,0.013606423473320726,0.37472863119740907,0.9053763440860215,203
2024-09-30_17-24-04_0001792,auto_accept,0,15,0.005088662898113686,0.3042072098008776,0.8575757575757575,246
2024-09-30_17-24-33_0001796,auto_accept,0,15,0.018443557483439618,0.3547484519909526,0.8882466281310212,311
2024-09-30_17-24-52_0001799,auto_accept,0,6,0.003917311110748023,0.24387794978276003,0.9,476
2024-09-30_17-24-57_0001800,auto_accept,0,5,0.003983526229469209,0.26685157542815424,0.7823529411764706,265
2024-09-30_17-28-20_0001804,auto_accept,0,3,0.002677820140852592,0.25819928666463093,0.8770491803278688,473
2024-09-30_17-28-43_0001805,auto_accept,0,5,0.015234985514632692,0.34235280723199657,0.8363636363636363,330
2024-09-30_17-28-46_0001806,auto_accept,0,3,0.06087203002348118,0.4159873629327402,0.6,92
2024-09-30_17-29-01_0001807,auto_accept,0,5,0.0021486752727197305,0.24380699795410346,0.8701754385964913,487
2024-09-30_17-29-22_0001809,auto_accept,0,5,0.0279565222087239,0.39904674919293753,0.7839285714285714,229
2024-09-30_17-29-29_0001810,auto_accept,0,2,0.02941040693982328,0.3759661871242064,0.8294117647058824,156
2024-09-30_17-29-32_0001811,auto_accept,0,1,0.041060608297705435,0.3591724383913681,0.6732142857142858,46
2024-09-30_17-29-39_0001813,auto_accept,0,4,0.1185392389708814,0.48659497750770525,0.5529411764705883,49
2024-09-30_17-29-47_0001816,auto_accept,0,7,0.03963076061490785,0.3848427966558829,0.6814814814814815,136
2024-09-30_17-30-02_0001820,auto_accept,0,4,0.0062715925176025245,0.36923461444653294,0.8308943089430895,127
2024-09-30_17-30-24_0001823,auto_accept,0,4,0.014341017460601117,0.3913776694302541,0.8497109826589595,202
2024-09-30_17-30-27_0001824,auto_accept,0,3,0.04061485849972999,0.4219295818483126,0.8457627118644068,146
2024-09-30_17-31-03_0001831,auto_accept,0,6,0.003870614829242155,0.3608179144348851,0.833063209076175,180
2024-09-30_17-31-09_0001832,auto_accept,0,13,0.008064830281377599,0.33065239351998466,0.835,314
2024-09-30_17-31-57_0001840,auto_accept,0,7,0.009057703419802802,0.4132376834054465,0.7390243902439024,265
2024-09-30_17-32-02_0001841,auto_accept,0,7,0.018591974029620515,0.29726374742390227,0.7214285714285714,184
2024-09-30_17-32-17_0001844,auto_accept,0,10,0.016731440573265925,0.46774035870668274,0.7914285714285715,225
2024-09-30_17-32-36_0001848,auto_accept,0,4,0.005201895605107453,0.3334592666131072,0.8803278688524591,531
2024-09-30_17-32-51_0001850,auto_accept,0,9,0.009032899460374447,0.33886488186520025,0.8372549019607843,250
2024-09-30_17-33-06_0001853,auto_accept,0,4,0.00362025162750773,0.27446565500812825,0.9358288770053476,177
2024-09-30_17-33-11_0001854,auto_accept,0,1,0.0023866209560226863,0.1111193983240543,0.8977384464110127,353
2024-09-30_17-33-35_0001859,auto_accept,0,9,0.0179721027230445,0.39305073093750875,0.8181818181818182,254
2024-09-30_17-33-49_0001861,auto_accept,0,5,0.009965292626494584,0.3946484487764682,0.734375,217
2024-09-30_17-34-04_0001863,auto_accept,0,5,0.016557623927512765,0.4035070664186204,0.735,117
2024-09-30_17-34-07_0001864,auto_accept,0,1,0.032073997610477606,0.3036695028676773,0.7604026845637584,79
2024-09-30_17-34-11_0001865,auto_accept,0,12,0.00944055886836891,0.39764016684753606,0.8241935483870968,235
2024-09-30_17-34-24_0001866,auto_accept,0,17,0.009865098438269463,0.3196475632257561,0.9081967213114754,352
2024-09-30_17-34-33_0001867,auto_accept,0,2,0.051253405452042364,0.43303014165902065,0.6434782608695652,40
2024-09-30_17-34-57_0001869,auto_accept,0,12,0.0016367148998080803,0.29197768340551095,0.930952380952381,267
2024-09-30_17-35-11_0001872,auto_accept,0,1,0.17723500538862935,0.47955981043302165,0.49615384615384617,24
2024-09-30_17-35-24_0001875,auto_accept,0,7,0.007264119956443025,0.3479127850375174,0.8078125,329
2024-09-30_17-35-27_0001876,auto_accept,0,14,0.007989109433488295,0.3122637392848813,0.8539682539682539,317
2024-09-30_17-35-43_0001877,auto_accept,0,5,0.00996929348301557,0.3495350556371776,0.7931034482758621,159
2024-09-30_17-35-45_0001878,auto_accept,0,3,0.006577656481327206,0.29270833412684527,0.8714285714285714,423
2024-09-30_17-36-22_0001885,auto_accept,0,3,0.06597374968349784,0.40472373657762534,0.6423076923076924,95
2024-09-30_17-36-41_0001888,auto_accept,0,12,0.0037133811891651007,0.3319966881825662,0.8596491228070176,364
2024-09-30_17-36-51_0001889,auto_accept,0,3,0.010560140854370957,0.3810911576694975,0.8113207547169812,237
2024-09-30_17-36-54_0001890,auto_accept,0,10,0.005921801503893026,0.28755516604368336,0.8595744680851064,316
2024-09-30_17-37-05_0001891,auto_accept,0,3,0.007389088100454512,0.3961070693252222,0.7892307692307692,111
2024-09-30_17-37-22_0001892,auto_accept,0,10,0.008081121477265045,0.3593263060510167,0.8694214876033057,188
2024-09-30_17-37-27_0001893,auto_accept,0,2,0.02124854855309843,0.4123509004308125,0.76875,143
2024-09-30_17-37-39_0001894,auto_accept,0,3,0.0317766153097405,0.28719463444563614,0.764102564102564,266
2024-09-30_17-37-47_0001895,auto_accept,0,3,0.0029536353221967632,0.23110119777078617,0.8984375,426
2024-09-30_17-38-29_0001897,auto_accept,0,7,0.16548981264274762,0.4962596218701764,0.49411764705882355,26
2024-09-30_17-38-32_0001898,auto_accept,0,2,0.08813645603522396,0.44541901935940886,0.5857142857142857,74
2024-09-30_17-38-38_0001900,auto_accept,0,6,0.02719306610578716,0.34193572305545894,0.8525423728813559,143
2024-09-30_17-38-49_0001901,auto_accept,0,2,0.026314826019414043,0.3942675324878913,0.8195652173913044,191
2024-09-30_17-39-12_0001903,auto_accept,0,9,0.0008273951245936603,0.2881453282617166,0.8411764705882353,422
2024-09-30_17-41-04_0001918,auto_accept,0,1,0.1496198038706725,0.48613776442440665,0.2818181818181818,28
2024-09-30_17-41-54_0001923,auto_accept,0,4,0.0022212477722139898,0.3009821680764387,0.8674496644295302,381
2024-09-30_17-41-56_0001924,auto_accept,0,12,0.004947053485638065,0.4131760634607629,0.9315068493150684,213
2024-09-30_17-42-21_0001926,auto_accept,0,8,0.010283797461477848,0.3039223482498356,0.8727272727272727,103
2024-09-30_17-43-05_0001934,auto_accept,0,5,0.005183063943852885,0.337671455401107,0.8170731707317073,323
2024-09-30_17-43-23_0001938,auto_accept,0,3,0.006311524471206744,0.33733831228680927,0.7142857142857143,164
2024-09-30_17-44-06_0001947,auto_accept,0,14,0.0006396478444870928,0.2449538544764229,0.952755905511811,296
2024-09-30_17-44-30_0001948,auto_accept,0,3,0.019673495178860117,0.43990280360864586,0.8310344827586207,207
2024-09-30_17-44-35_0001949,auto_accept,0,2,0.054136394959506756,0.44470596043952415,0.6192660550458715,52
2024-09-30_17-44-49_0001950,auto_accept,0,4,0.001952220765859335,0.3100694575695414,0.8480769230769231,374
2024-09-30_17-44-56_0001952,auto_accept,0,3,0.003256219431536689,0.26960369221007996,0.8688271604938271,307
2024-09-30_17-45-16_0001955,auto_accept,0,8,0.006747025855877802,0.3239964879093447,0.8719611021069692,284
2024-09-30_17-45-23_0001956,auto_accept,0,3,0.009096277845373969,0.31270931133888047,0.8313253012048193,290
2024-09-30_17-45-41_0001958,auto_accept,0,3,0.018362863344774823,0.39392790427644003,0.8020833333333334,188
2024-09-30_17-45-46_0001959,auto_accept,0,6,0.010869400395764204,0.34112019253211573,0.8542372881355932,262
2024-09-30_17-45-49_0001960,1960_problem,1,1,0.24680572435075862,0.5176572998308282,0.3617021276595745,11
2024-09-30_17-47-11_0001966,auto_accept,0,2,0.1087425588158045,0.4820227593298141,0.5615384615384615,44
2024-09-30_17-47-57_0001973,auto_accept,0,12,0.004839364060183652,0.2850363964541827,0.908,262
2024-09-30_17-48-13_0001977,auto_accept,0,1,0.03404433989619755,0.3522681742492505,0.646875,110
2024-09-30_17-50-09_0001981,auto_accept,0,7,0.01658842764161533,0.40640477637579026,0.825,226
2024-09-30_17-50-13_0001982,auto_accept,0,1,0.026099793104230926,0.28015269402603,0.8375,117
2024-09-30_17-50-15_0001983,auto_accept,0,1,0.1312393992008649,0.49116127706485885,0.4046511627906977,33
2024-09-30_17-50-16_0001984,auto_accept,0,2,0.03229076055571471,0.4624556425477331,0.6877551020408164,112
2024-09-30_17-51-27_0001991,auto_accept,0,7,0.0013704718117915503,0.26410176941718627,0.8745819397993311,285
2024-09-30_17-51-33_0001992,auto_accept,0,17,0.0074760974459869714,0.3249494868480693,0.9748743718592965,181
2024-09-30_17-52-05_0001996,auto_accept,0,18,0.00612452775727497,0.37215546845592234,0.8647686832740213,296
2024-09-30_17-52-25_0001997,auto_accept,0,1,0.006368213224214861,0.24278206495333518,0.8851727982162765,181
2024-09-30_17-52-35_0001999,auto_accept,0,2,0.00785283369576891,0.29092656065819633,0.8423529411764706,210
2024-09-30_17-52-47_0002003,auto_accept,0,2,0.0037368523718177486,0.28570665484713925,0.9535864978902954,390
2024-09-30_17-53-07_0002004,auto_accept,0,11,0.010638902871382227,0.3284539111108624,0.8413793103448276,337
2024-09-30_17-53-25_0002006,auto_accept,0,4,0.007005937720666709,0.36934230950156727,0.8106382978723404,329
2024-09-30_17-53-58_0002010,auto_accept,0,7,0.008546363786978673,0.3640383807708902,0.827054794520548,291
2024-09-30_17-54-04_0002011,auto_accept,0,5,0.013446738234428275,0.36188801765560713,0.7586206896551724,213
2024-09-30_17-54-17_0002012,auto_accept,0,2,0.02090831674739442,0.38854096661521087,0.6341463414634146,183
2024-09-30_17-54-21_0002013,auto_accept,0,3,0.011703385805965567,0.27919621900261193,0.8026315789473685,153
2024-09-30_17-54-41_0002016,auto_accept,0,7,0.005187743673032542,0.3395308444962584,0.8674418604651163,258
2024-09-30_17-55-15_0002020,auto_accept,0,3,0.019941297157022628,0.3946825204341112,0.8553191489361702,139
2024-09-30_17-55-19_0002021,auto_accept,0,4,0.015209400806170009,0.477482661085905,0.7914285714285715,189
2024-09-30_17-56-03_0002027,auto_accept,0,1,0.056562124601687115,0.36254290281100604,0.8035294117647059,136
2024-09-30_17-56-05_0002028,auto_accept,0,5,0.05019959948233305,0.42579053605174205,0.7052631578947368,126
2024-09-30_17-56-27_0002032,auto_accept,0,4,0.016532978593019877,0.3438705964536478,0.7645161290322581,128
2024-09-30_17-56-35_0002034,auto_accept,0,3,0.026279583350705658,0.37401272266643154,0.6296296296296297,122
2024-09-30_17-56-42_0002035,auto_accept,0,2,0.023344504957847945,0.3989760087275472,0.8631578947368421,151
2024-09-30_17-57-09_0002038,auto_accept,0,1,0.16346923566275914,0.521445655464366,0.2571428571428571,26
2024-09-30_17-58-01_0002045,auto_accept,0,6,0.017578604370689414,0.37090736428274096,0.7666666666666667,230
2024-09-30_17-58-06_0002046,auto_accept,0,2,0.11508827887353408,0.5108991155594014,0.44666666666666666,39
2024-09-30_17-58-19_0002047,auto_accept,0,7,0.008388450325857241,0.31063344473130095,0.83125,289
2024-09-30_17-59-52_0002054,auto_accept,0,3,0.009373931084159352,0.3416277566926032,0.8186046511627907,312
2024-09-30_18-00-19_0002059,auto_accept,0,4,0.028238407694412618,0.40016038874053195,0.8551020408163266,211
2024-09-30_18-00-21_0002060,auto_accept,0,2,0.114569442246659,0.4705796137786195,0.5789473684210527,48
2024-09-30_18-00-34_0002063,auto_accept,0,2,0.015775562217674705,0.27563210789885595,0.8377777777777777,156
2024-09-30_18-00-41_0002064,auto_accept,0,4,0.03513988458984553,0.3761778174979785,0.6775,148
2024-09-30_18-00-51_0002066,auto_accept,0,4,0.030251467651195657,0.34026676232749925,0.732,167
2024-09-30_18-00-58_0002067,auto_accept,0,7,0.02749453979045514,0.3556053879093786,0.7461538461538462,145
2024-09-30_18-01-00_0002068,auto_accept,0,4,0.06844505782428428,0.4848704440821005,0.6233333333333333,46
2024-09-30_18-01-27_0002073,auto_accept,0,1,0.15319037598639063,0.46156594835362325,0.5,66
2024-09-30_18-01-29_0002074,auto_accept,0,9,0.0697556149226066,0.5335915104358399,0.4727272727272727,26
2024-09-30_18-01-59_0002077,auto_accept,0,9,0.009800675506779403,0.3306316956334642,0.8761904761904762,254
2024-09-30_18-02-02_0002078,auto_accept,0,16,0.008793987984556634,0.45928829927507353,0.8339622641509434,359
2024-09-30_18-03-02_0002089,auto_accept,0,4,0.029954387296848923,0.3412451669090547,0.7619047619047619,122
2024-09-30_18-03-12_0002090,auto_accept,0,2,0.027190079302147032,0.4026671189097525,0.8764044943820225,110
2024-09-30_18-03-19_0002091,auto_accept,0,3,0.015266958015275759,0.428049128078017,0.7419354838709677,151
2024-09-30_18-03-22_0002092,auto_accept,0,17,0.008176020014178225,0.37541053389411716,0.8804347826086957,206
2024-09-30_18-03-43_0002094,auto_accept,0,12,0.012068599856336116,0.3733507961106067,0.8017241379310345,267
2024-09-30_18-04-27_0002103,auto_accept,0,9,0.013781766004276873,0.3756060229196902,0.82,195
2024-09-30_18-04-40_0002105,auto_accept,0,11,0.003414952846993481,0.28268344477197604,0.9819819819819819,508
2024-09-30_18-04-47_0002106,auto_accept,0,3,0.004637668205158502,0.2938548929811727,0.9466666666666667,789
2024-09-30_18-05-07_0002108,auto_accept,0,10,0.01289322831373013,0.31506534416489157,0.8345454545454546,228
2024-09-30_18-05-09_0002109,auto_accept,0,8,0.02988571592446716,0.3036036587593631,0.8563049853372434,164
2024-09-30_18-05-25_0002111,auto_accept,0,19,0.00926818213659029,0.37562291537064385,0.8498845265588915,277
2024-09-30_18-08-33_0002120,auto_accept,0,9,0.005104241885210836,0.30095017071417884,0.8390243902439024,178
2024-09-30_18-08-37_0002121,auto_accept,0,2,0.026989124295804745,0.36331918290422993,0.6775,105
2024-09-30_18-08-51_0002123,auto_accept,0,12,0.03262576192127296,0.41859902412347855,0.812962962962963,232
2024-09-30_18-09-16_0002126,auto_accept,0,2,0.011644498528567145,0.32645391499238663,0.8235294117647058,49
2024-09-30_18-10-28_0002132,auto_accept,0,13,0.014092814430259566,0.42079685997050426,0.76,140
2024-09-30_18-10-32_0002133,auto_accept,0,5,0.0340164686950977,0.4262627034561949,0.859073359073359,322
2024-09-30_18-10-36_0002134,auto_accept,0,5,0.0036535169775269967,0.3050530338815244,0.9495798319327731,122
2024-09-30_18-10-56_0002135,auto_accept,0,4,0.024571142430073835,0.3881532942227141,0.7678571428571429,130
2024-09-30_18-11-10_0002136,auto_accept,0,4,0.018027389465199925,0.37059504014894873,0.7733333333333333,233
2024-09-30_18-11-13_0002137,auto_accept,0,2,0.04005357773227674,0.38004413805149356,0.7666666666666667,130
2024-09-30_18-11-15_0002138,auto_accept,0,11,0.00808880864614103,0.38390445266621964,0.809433962264151,189
2024-09-30_18-11-42_0002140,auto_accept,0,8,0.0073300114669375225,0.3437663012887764,0.8508196721311475,213
2024-09-30_18-11-54_0002141,auto_accept,0,10,0.013124563667541424,0.3551388120780853,0.8166666666666667,323
2024-09-30_18-12-33_0002146,auto_accept,0,11,0.0026475407585278285,0.2994848395018308,0.8842857142857142,274
2024-09-30_18-12-40_0002148,auto_accept,0,15,0.0026306531356542558,0.29819390805013907,0.8947368421052632,331
2024-09-30_18-13-32_0002153,auto_accept,0,4,0.02190193466027113,0.33920109831689427,0.86,324
2024-09-30_18-14-18_0002160,auto_accept,0,16,0.01565716689296665,0.3778070502781607,0.7818181818181819,200
2024-09-30_18-14-26_0002161,auto_accept,0,3,0.04721493538257776,0.463900664587554,0.6,80
2024-09-30_18-14-41_0002164,auto_accept,0,9,0.011281553906241776,0.37940165796812386,0.8607142857142858,477
2024-09-30_18-15-05_0002167,auto_accept,0,12,0.010213985259634696,0.2970884907054185,0.8557377049180328,358
2024-09-30_18-15-10_0002168,auto_accept,0,3,0.02170511714499656,0.30248539257683166,0.7458333333333333,168
