png,noise_rank,tier,traditional_label,wav_stem,det_start_s,det_end_s,call_length_s,principal_freq_hz,tonality,mean_power_db,det_prob_max,hdbscan_label,hdbscan_probability,umap_x,umap_y,verdict,couple
c1_157_auto_accept_Cluster_9_131211_1000_m4fm2_chunk_125_0p022s.png,157,auto_accept,Cluster_9,131211_1000_m4fm2_chunk_125,0.0221866666666666,0.2141866666666666,0.1804833333333333,50.113122171945705,0.4956075013990503,-80.11192892196327,0.9999947547912598,1,1.0,0.15773593,-3.011899,usv,m4fm2
c1_158_auto_accept_Cluster_9_131211_1000_m4fm2_chunk_125_1p712s.png,158,auto_accept,Cluster_9,131211_1000_m4fm2_chunk_125,1.7117866666666666,1.9464533333333327,0.2016900000000001,50.237522040808855,0.4333388211272881,-82.16438339732471,0.9999979734420776,1,1.0,0.11798934,-3.057147,usv,m4fm2
c1_159_auto_accept_Cluster_14_131211_1000_m4fm2_chunk_151_1p498s.png,159,auto_accept,Cluster_14,131211_1000_m4fm2_chunk_151,1.4984533333333334,1.64352,0.1177833333333333,41.89306454550549,0.371900584800698,-86.71198497581337,1.0,1,1.0,-0.19766434,-2.6828337,usv,m4fm2
c1_160_auto_accept_Cluster_14_131211_1000_m4fm2_chunk_151_1p874s.png,160,auto_accept,Cluster_14,131211_1000_m4fm2_chunk_151,1.87392,1.97632,0.08694,48.14814814814815,0.5890736821934819,-77.93774332569822,0.9999997615814208,1,1.0,0.34685853,-2.9591918,usv,m4fm2
c1_161_auto_accept_Cluster_14_131211_1000_m4fm2_chunk_154_1p895s.png,161,auto_accept,Cluster_14,131211_1000_m4fm2_chunk_154,1.8952533333333328,1.97632,0.0352733333333332,50.0,0.5097832671864634,-81.69785323903565,0.9999997615814208,1,1.0,0.25886902,-2.7374105,usv,m4fm2
c1_162_auto_accept_Cluster_9_131211_1000_m4fm2_chunk_155_0p022s.png,162,auto_accept,Cluster_9,131211_1000_m4fm2_chunk_155,0.0221866666666666,0.2781866666666667,0.2252133333333333,48.56841485762445,0.5539862424880723,-76.58750068097392,0.9999998807907104,1,0.8360508708800736,0.21120374,-3.137269,usv,m4fm2
c1_163_auto_accept_Cluster_14_131211_1000_m4fm2_chunk_155_1p840s.png,163,auto_accept,Cluster_14,131211_1000_m4fm2_chunk_155,1.839786666666667,1.97632,0.11904,50.668449197860966,0.4708945685749751,-82.59629090627472,0.9999966621398926,1,1.0,0.06838651,-2.8247595,usv,m4fm2
c1_164_auto_accept_Cluster_9_131211_1000_m4fm2_chunk_156_0p022s.png,164,auto_accept,Cluster_9,131211_1000_m4fm2_chunk_156,0.0221866666666666,0.19712,0.1631733333333333,48.13573893238164,0.4797856882955751,-80.98214884228203,0.9999958276748656,1,1.0,0.11425408,-3.0026405,usv,m4fm2
c1_165_auto_accept_Cluster_14_131211_1000_m4fm2_chunk_181_0p504s.png,165,auto_accept,Cluster_14,131211_1000_m4fm2_chunk_181,0.50432,0.60672,0.0762066666666666,44.44444444444444,0.3973879661069158,-87.47005953716122,0.9999091625213624,1,0.8629631718550373,-0.13074604,-2.5119538,usv,m4fm2
c1_166_auto_accept_Cluster_14_131211_1000_m5fm5_chunk_044_1p878s.png,166,auto_accept,Cluster_14,131211_1000_m5fm5_chunk_044,1.878186666666667,1.97632,0.0753599999999998,49.3257493211206,0.5629983139793736,-75.90684462280035,0.9999008178710938,1,1.0,0.3982161,-2.9153144,usv,m5fm5
