candidate_id,source_file,source_path,start_ms,end_ms,duration_ms,max_prob,spectrogram_path
2024-09-30_11-21-44_0000045_00001840,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,1840.0,1880.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00001840.png
2024-09-30_11-21-44_0000045_00001880,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,1880.0,1920.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00001880.png
2024-09-30_11-21-44_0000045_00001920,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,1920.0,1960.0,40.0,0.9999985694885254,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00001920.png
2024-09-30_11-21-44_0000045_00001960,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,1960.0,2000.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00001960.png
2024-09-30_11-21-44_0000045_00002000,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,2000.0,2040.0,40.0,0.9999991655349731,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00002000.png
2024-09-30_11-21-44_0000045_00002040,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,2040.0,2080.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00002040.png
2024-09-30_11-21-44_0000045_00002080,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,2080.0,2120.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00002080.png
2024-09-30_11-21-44_0000045_00002120,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,2120.0,2160.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00002120.png
2024-09-30_11-21-44_0000045_00002160,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,2160.0,2200.0,40.0,0.999998927116394,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00002160.png
2024-09-30_11-21-44_0000045_00002200,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,2200.0,2240.0,40.0,0.9999998807907104,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00002200.png
2024-09-30_11-21-44_0000045_00002240,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,2240.0,2280.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00002240.png
2024-09-30_11-21-44_0000045_00002280,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,2280.0,2320.0,40.0,0.9999964237213135,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00002280.png
2024-09-30_11-21-44_0000045_00002320,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,2320.0,2360.0,40.0,0.9999992847442627,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00002320.png
2024-09-30_11-21-44_0000045_00002360,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,2360.0,2400.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00002360.png
2024-09-30_11-21-44_0000045_00002400,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,2400.0,2440.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00002400.png
2024-09-30_11-21-44_0000045_00002440,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,2440.0,2480.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00002440.png
2024-09-30_11-21-44_0000045_00002480,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,2480.0,2520.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00002480.png
2024-09-30_11-21-44_0000045_00002520,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,2520.0,2560.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00002520.png
2024-09-30_11-21-44_0000045_00002560,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,2560.0,2600.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00002560.png
2024-09-30_11-21-44_0000045_00002600,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,2600.0,2640.0,40.0,0.9999830722808838,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00002600.png
2024-09-30_11-21-44_0000045_00002640,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,2640.0,2680.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00002640.png
2024-09-30_11-21-44_0000045_00002680,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,2680.0,2720.0,40.0,0.9999998807907104,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00002680.png
2024-09-30_11-21-44_0000045_00002720,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,2720.0,2760.0,40.0,0.9999986886978149,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00002720.png
2024-09-30_11-21-44_0000045_00002760,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,2760.0,2800.0,40.0,0.9995019435882568,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00002760.png
2024-09-30_11-21-44_0000045_00002800,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,2800.0,2840.0,40.0,0.9904899597167969,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00002800.png
2024-09-30_11-21-44_0000045_00002920,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,2920.0,2960.0,40.0,0.9996904134750366,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00002920.png
2024-09-30_11-21-44_0000045_00002960,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,2960.0,3000.0,40.0,0.999998927116394,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00002960.png
2024-09-30_11-21-44_0000045_00003000,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,3000.0,3040.0,40.0,0.9999786615371704,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00003000.png
2024-09-30_11-21-44_0000045_00003040,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,3040.0,3080.0,40.0,0.999997615814209,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00003040.png
2024-09-30_11-21-44_0000045_00003160,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,3160.0,3200.0,40.0,0.9927507638931274,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00003160.png
2024-09-30_11-21-44_0000045_00003200,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,3200.0,3240.0,40.0,0.9952622652053833,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00003200.png
2024-09-30_11-21-44_0000045_00003240,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,3240.0,3280.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00003240.png
2024-09-30_11-21-44_0000045_00003280,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,3280.0,3320.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00003280.png
2024-09-30_11-21-44_0000045_00003320,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,3320.0,3360.0,40.0,0.9999984502792358,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00003320.png
2024-09-30_11-21-44_0000045_00003360,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,3360.0,3400.0,40.0,0.999997615814209,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00003360.png
2024-09-30_11-21-44_0000045_00003400,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,3400.0,3440.0,40.0,0.9986326098442078,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00003400.png
2024-09-30_11-21-44_0000045_00003440,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,3440.0,3480.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00003440.png
2024-09-30_11-21-44_0000045_00003480,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,3480.0,3520.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00003480.png
2024-09-30_11-21-44_0000045_00003520,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,3520.0,3560.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00003520.png
2024-09-30_11-21-44_0000045_00003560,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,3560.0,3600.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00003560.png
2024-09-30_11-21-44_0000045_00003600,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,3600.0,3640.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00003600.png
2024-09-30_11-21-44_0000045_00003640,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,3640.0,3680.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00003640.png
2024-09-30_11-21-44_0000045_00003680,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,3680.0,3720.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00003680.png
2024-09-30_11-21-44_0000045_00003720,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,3720.0,3760.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00003720.png
2024-09-30_11-21-44_0000045_00003760,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,3760.0,3800.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00003760.png
2024-09-30_11-21-44_0000045_00003800,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,3800.0,3840.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00003800.png
2024-09-30_11-21-44_0000045_00003840,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,3840.0,3880.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00003840.png
2024-09-30_11-21-44_0000045_00003880,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,3880.0,3920.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00003880.png
2024-09-30_11-21-44_0000045_00003920,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,3920.0,3960.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00003920.png
2024-09-30_11-21-44_0000045_00003960,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,3960.0,4000.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00003960.png
2024-09-30_11-21-44_0000045_00004000,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,4000.0,4040.0,40.0,0.9999998807907104,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00004000.png
2024-09-30_11-21-44_0000045_00004040,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,4040.0,4080.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00004040.png
2024-09-30_11-21-44_0000045_00004080,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,4080.0,4120.0,40.0,0.9997788071632385,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00004080.png
2024-09-30_11-21-44_0000045_00004120,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,4120.0,4160.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00004120.png
2024-09-30_11-21-44_0000045_00004160,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,4160.0,4200.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00004160.png
2024-09-30_11-21-44_0000045_00004200,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,4200.0,4240.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00004200.png
2024-09-30_11-21-44_0000045_00004240,2024-09-30_11-21-44_0000045.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-21-44_0000045.wav,4240.0,4276.799999999999,36.79999999999927,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-21-44_0000045_00004240.png
2024-09-30_11-20-38_0000028_00000000,2024-09-30_11-20-38_0000028.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-20-38_0000028.wav,0.0,40.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-20-38_0000028_00000000.png
2024-09-30_11-20-38_0000028_00000040,2024-09-30_11-20-38_0000028.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-20-38_0000028.wav,40.0,80.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-20-38_0000028_00000040.png
2024-09-30_11-20-38_0000028_00000080,2024-09-30_11-20-38_0000028.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-20-38_0000028.wav,80.0,120.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-20-38_0000028_00000080.png
2024-09-30_11-20-38_0000028_00000120,2024-09-30_11-20-38_0000028.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-20-38_0000028.wav,120.0,160.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-20-38_0000028_00000120.png
2024-09-30_11-20-38_0000028_00000160,2024-09-30_11-20-38_0000028.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-20-38_0000028.wav,160.0,200.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-20-38_0000028_00000160.png
2024-09-30_11-20-38_0000028_00000200,2024-09-30_11-20-38_0000028.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-20-38_0000028.wav,200.0,240.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-20-38_0000028_00000200.png
2024-09-30_11-20-38_0000028_00000240,2024-09-30_11-20-38_0000028.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-20-38_0000028.wav,240.0,280.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-20-38_0000028_00000240.png
2024-09-30_11-20-38_0000028_00000280,2024-09-30_11-20-38_0000028.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-20-38_0000028.wav,280.0,320.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-20-38_0000028_00000280.png
2024-09-30_11-20-38_0000028_00000320,2024-09-30_11-20-38_0000028.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-20-38_0000028.wav,320.0,360.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-20-38_0000028_00000320.png
2024-09-30_11-20-38_0000028_00000360,2024-09-30_11-20-38_0000028.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-20-38_0000028.wav,360.0,400.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-20-38_0000028_00000360.png
2024-09-30_11-20-38_0000028_00000400,2024-09-30_11-20-38_0000028.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-20-38_0000028.wav,400.0,440.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-20-38_0000028_00000400.png
2024-09-30_11-20-38_0000028_00000440,2024-09-30_11-20-38_0000028.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-20-38_0000028.wav,440.0,480.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-20-38_0000028_00000440.png
2024-09-30_11-20-38_0000028_00000480,2024-09-30_11-20-38_0000028.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-20-38_0000028.wav,480.0,520.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-20-38_0000028_00000480.png
2024-09-30_11-20-38_0000028_00000520,2024-09-30_11-20-38_0000028.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-20-38_0000028.wav,520.0,560.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-20-38_0000028_00000520.png
2024-09-30_11-20-38_0000028_00000560,2024-09-30_11-20-38_0000028.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-20-38_0000028.wav,560.0,600.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-20-38_0000028_00000560.png
2024-09-30_11-20-38_0000028_00000600,2024-09-30_11-20-38_0000028.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-20-38_0000028.wav,600.0,640.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-20-38_0000028_00000600.png
2024-09-30_11-20-38_0000028_00000640,2024-09-30_11-20-38_0000028.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-20-38_0000028.wav,640.0,680.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-20-38_0000028_00000640.png
2024-09-30_11-20-38_0000028_00000680,2024-09-30_11-20-38_0000028.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-20-38_0000028.wav,680.0,720.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-20-38_0000028_00000680.png
2024-09-30_11-20-38_0000028_00000720,2024-09-30_11-20-38_0000028.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-20-38_0000028.wav,720.0,760.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-20-38_0000028_00000720.png
2024-09-30_11-20-38_0000028_00000760,2024-09-30_11-20-38_0000028.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-20-38_0000028.wav,760.0,800.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-20-38_0000028_00000760.png
2024-09-30_11-20-38_0000028_00000800,2024-09-30_11-20-38_0000028.wav,C:\Users\light\PycharmProjects\mickey_london_lab\5970 USV\2024-09-30_11-20-38_0000028.wav,800.0,840.0,40.0,1.0,C:\Users\light\PycharmProjects\mickey_london_lab\analysis\5970_USV_detections\spectrograms\2024-09-30_11-20-38_0000028_00000800.png
