file,id,label,accepted,score,begin_time_s,end_time_s,call_length_s,principal_freq_hz,low_freq_hz,high_freq_hz,bandwidth_hz,freq_std_dev_hz,slope,sinuosity,mean_power_db,tonality,peak_freq_khz,source_file,wav_stem,det_start_s,det_end_s,det_duration_ms,det_index,det_prob_max,det_prob_mean,det_user_action,det_json_path,match_quality,match_distance_ms,umap_x,umap_y,hdbscan_label,hdbscan_probability
2024-10-05_16-05-50_0003689,5,Cluster_30,1,1,1.77542,1.7948,0.0193799999999999,92.82608695652172,91.52173913043478,94.1304347826087,2.608695652173921,0.9038280876307636,-42.58468223430777,1.0726640190667085,-70.11428138013517,0.2625750603544886,92.82608695652172,classified_Stats.xlsx,2024-10-05_16-05-50_0003689,1.75872,1.80992,51.19999999999991,4,0.9642951488494872,0.853990036707658,,results/batch_3452_sample/detections/2024-10-05_16-05-50_0003689.json,fuzzy,16.7,-3.1177175,11.783655,0,0.7809575289949291
2024-10-05_16-05-50_0003689,6,Cluster_30,1,1,1.9177666666666664,1.9238333333333333,0.0060666666666666,100.0,97.85714285714286,101.07142857142856,3.214285714285708,1.0446013456309575,489.4595200717636,1.0675310529977695,-70.08811649143551,0.2402091945250456,98.92857142857144,classified_Stats.xlsx,2024-10-05_16-05-50_0003689,1.87392,1.95072,76.79999999999998,5,0.9864999651908876,0.9327298026335868,,results/batch_3452_sample/detections/2024-10-05_16-05-50_0003689.json,fuzzy,43.847,-3.4208384,11.181923,0,1.0
2024-10-05_16-05-50_0003689,7,Cluster_1,1,1,2.45804,2.4646266666666663,0.0065866666666662,75.71428571428572,73.57142857142857,76.42857142857143,2.857142857142861,1.14473529883719,-508.13847806329017,1.0378673104428844,-69.82288712450057,0.2612859516017505,75.0,classified_Stats.xlsx,2024-10-05_16-05-50_0003689,2.441386666666667,2.484053333333333,42.66666666666641,6,0.9589641690254213,0.8966371200301431,,results/batch_3452_sample/detections/2024-10-05_16-05-50_0003689.json,fuzzy,16.653,-0.74742925,13.312061,0,1.0
2024-10-05_16-05-50_0003689,8,Cluster_10,1,1,2.60982,2.63402,0.0242,64.77272727272728,62.5,67.04545454545455,4.545454545454547,1.7064613205593793,194.04073082405208,1.0294197856718523,-71.46930414913238,0.2291447160500373,67.04545454545455,classified_Stats.xlsx,2024-10-05_16-05-50_0003689,2.586453333333333,2.65472,68.2666666666667,7,0.9998513460159302,0.9394377259647144,,results/batch_3452_sample/detections/2024-10-05_16-05-50_0003689.json,fuzzy,23.367,3.7857757,12.714813,3,1.0
2024-10-05_16-05-50_0003689,9,Cluster_24,1,1,2.9688,3.0252666666666665,0.0564666666666666,64.67741935483872,28.870967741935484,118.87096774193547,90.0,19.08229424330164,225.0390950170017,4.687897086267068,-75.35847171257463,0.1931329206063523,63.70967741935484,classified_Stats.xlsx,2024-10-05_16-05-50_0003689,2.953386666666667,3.0472533333333334,93.86666666666656,8,0.9939538836479188,0.915049108474151,,results/batch_3452_sample/detections/2024-10-05_16-05-50_0003689.json,fuzzy,15.413,3.570868,17.589731,3,1.0
2024-10-05_16-05-50_0003689,10,Cluster_10,1,1,3.50186,3.50934,0.0074800000000001,64.77272727272728,63.63636363636364,65.9090909090909,2.2727272727272663,0.803530433166531,311.83634828442115,1.041547833709885,-70.51033720014169,0.2419478433406856,64.77272727272728,classified_Stats.xlsx,2024-10-05_16-05-50_0003689,3.4824533333333334,3.55072,68.2666666666667,9,0.9958547949790956,0.8963605165481567,,results/batch_3452_sample/detections/2024-10-05_16-05-50_0003689.json,fuzzy,19.407,4.514661,11.041727,2,0.9910124880099778
2024-10-05_16-05-50_0003689,11,Cluster_10,1,1,3.64074,3.65382,0.0130799999999999,63.18181818181818,61.81818181818181,65.9090909090909,4.0909090909090935,1.196796035464092,282.95272138825885,1.0768090743596812,-68.53420510690167,0.2828728899485652,63.18181818181818,classified_Stats.xlsx,2024-10-05_16-05-50_0003689,3.623253333333333,3.6701866666666665,46.93333333333305,10,0.996666133403778,0.9713016549746196,,results/batch_3452_sample/detections/2024-10-05_16-05-50_0003689.json,fuzzy,17.487,3.062549,11.232846,2,1.0
2024-10-05_16-05-50_0003689,12,Cluster_1,1,1,3.89459,3.9088,0.0142099999999998,81.75675675675676,80.74324324324326,88.85135135135135,8.108108108108098,2.0847444487608984,111.81756772095336,1.4372655494782154,-68.85630136881251,0.258129758419682,81.75675675675676,classified_Stats.xlsx,2024-10-05_16-05-50_0003689,3.84512,3.930453333333333,85.33333333333326,11,0.9926618337631226,0.9091613931315286,,results/batch_3452_sample/detections/2024-10-05_16-05-50_0003689.json,fuzzy,49.47,-1.9146231,13.596273,0,1.0
2024-10-05_16-05-50_0003689,13,Cluster_1,1,1,4.230650000000001,4.235550000000001,0.0049000000000001,76.6891891891892,75.67567567567568,76.6891891891892,1.0135135135135158,0.529290170135569,-169.23231208945404,1.082842712474619,-68.33520828922559,0.238964581359139,76.6891891891892,classified_Stats.xlsx,2024-10-05_16-05-50_0003689,4.169386666666667,4.25472,85.33333333333282,12,0.9965484738349916,0.9055988575731004,,results/batch_3452_sample/detections/2024-10-05_16-05-50_0003689.json,fuzzy,61.263,-0.67378914,13.194855,0,1.0
2024-10-05_16-05-50_0003689,14,Cluster_10,1,1,4.60574,4.61014,0.0044000000000004,61.36363636363637,61.36363636363637,62.5,1.1363636363636331,0.5307947346555824,234.7858752817428,1.1186845599851676,-74.04808636262186,0.2207676311240332,61.36363636363637,classified_Stats.xlsx,2024-10-05_16-05-50_0003689,4.583253333333333,4.65152,68.26666666666625,13,0.9980164766311646,0.926973002798417,,results/batch_3452_sample/detections/2024-10-05_16-05-50_0003689.json,fuzzy,22.487,5.9782906,11.309054,2,0.8770174670365976
2024-10-05_16-05-50_0003689,15,Cluster_1,1,1,5.344023333333333,5.35022,0.0061966666666668,81.25,81.25,81.25,0.0,0.0,-4.0526993363569805e-13,1.0,-68.17620486490978,0.2516723486319211,81.25,classified_Stats.xlsx,2024-10-05_16-05-50_0003689,5.287253333333333,5.36832,81.06666666666662,14,0.9992345571517944,0.9505876928567888,,results/batch_3452_sample/detections/2024-10-05_16-05-50_0003689.json,fuzzy,56.77,-1.3931317,13.719676,0,1.0
2024-10-05_16-05-50_0003689,16,Cluster_10,1,1,5.60844,5.649240000000001,0.0408000000000008,63.54166666666667,62.5,82.29166666666667,19.79166666666667,5.600725689574805,485.8965495510742,1.0150570103366838,-70.49718095512493,0.2326357253275212,63.54166666666667,classified_Stats.xlsx,2024-10-05_16-05-50_0003689,5.590186666666667,5.6712533333333335,81.06666666666662,15,0.9935507774353028,0.9341838777065276,,results/batch_3452_sample/detections/2024-10-05_16-05-50_0003689.json,fuzzy,18.253,3.2846673,13.788524,3,1.0
2024-10-05_16-05-50_0003689,17,Cluster_10,1,1,5.771859999999999,5.780943333333333,0.0090833333333337,64.54545454545453,61.81818181818181,65.9090909090909,4.0909090909090935,1.8265183214014495,534.0892524457277,1.0838486732069743,-72.9650037397271,0.2330436147328886,65.9090909090909,classified_Stats.xlsx,2024-10-05_16-05-50_0003689,5.756586666666666,5.80352,46.93333333333349,16,0.9800586104393004,0.9160757039984068,,results/batch_3452_sample/detections/2024-10-05_16-05-50_0003689.json,fuzzy,15.273,5.6482234,11.053821,2,0.8770174670365976
2024-10-05_16-05-50_0003689,18,Cluster_10,1,1,7.166333333333333,7.180866666666667,0.0145333333333335,63.18181818181818,61.81818181818181,80.9090909090909,19.090909090909093,3.588031067611977,-172.6214045778917,1.27665051738242,-75.619894850278,0.1901260021870139,63.18181818181818,classified_Stats.xlsx,2024-10-05_16-05-50_0003689,7.151786666666666,7.19872,46.93333333333349,17,0.9835363626480104,0.9372534304857254,,results/batch_3452_sample/detections/2024-10-05_16-05-50_0003689.json,fuzzy,14.547,6.85271,14.797526,0,0.607220626514224
2024-10-05_16-05-58_0003690,1,Cluster_1,1,1,0.54648,0.58904,0.04256,83.69565217391305,49.78260869565217,122.82608695652172,73.04347826086956,14.777641559610238,-84.65631159913848,6.048103336785333,-80.82673268646033,0.1680697413220779,83.69565217391305,classified_Stats.xlsx,2024-10-05_16-05-58_0003690,0.5384533333333333,0.5896533333333334,51.20000000000002,0,0.962735950946808,0.8543884891730088,,results/batch_3452_sample/detections/2024-10-05_16-05-58_0003690.json,fuzzy,8.027,4.633634,18.022806,3,1.0
2024-10-05_16-05-58_0003690,2,Cluster_4,1,1,0.7180466666666667,0.7409266666666666,0.0228799999999999,59.285714285714285,53.57142857142857,100.71428571428572,47.14285714285715,11.161109015576027,-634.3658673742176,1.82090776215919,-79.40696821420548,0.1878959101722323,59.285714285714285,classified_Stats.xlsx,2024-10-05_16-05-58_0003690,0.7176533333333334,0.76032,42.66666666666663,1,0.9830510020256042,0.945823084224354,,results/batch_3452_sample/detections/2024-10-05_16-05-58_0003690.json,fuzzy,0.393,5.7118073,16.23929,3,1.0
2024-10-05_16-05-58_0003690,3,Cluster_1,1,1,1.0094,1.0314,0.022,80.62913907284768,76.65562913907286,80.62913907284768,3.973509933774821,0.8370942850863022,75.64850927937533,1.0521449073032696,-67.2170644021033,0.2865724407815894,79.63576158940397,classified_Stats.xlsx,2024-10-05_16-05-58_0003690,0.9608533333333332,1.0504533333333332,89.59999999999991,2,0.9977516531944276,0.9459591074423356,,results/batch_3452_sample/detections/2024-10-05_16-05-58_0003690.json,fuzzy,48.547,-0.6986271,14.705717,0,0.7213641345182247
2024-10-05_16-06-01_0003691,1,Cluster_1,1,1,0.99756,1.0291333333333332,0.0315733333333332,81.25,80.078125,82.421875,2.34375,0.8714008123996249,-52.54462643293735,1.0838632482375776,-68.09552694710223,0.2802626400542657,81.25,classified_Stats.xlsx,2024-10-05_16-06-01_0003691,0.9821866666666668,1.0461866666666666,63.99999999999994,0,0.9992949962615968,0.9527147486805916,,results/batch_3452_sample/detections/2024-10-05_16-06-01_0003691.json,fuzzy,15.373,-0.7083174,14.619759,0,0.7213641345182247
2024-10-05_16-06-01_0003691,2,Cluster_1,1,1,1.722006666666667,1.75486,0.0328533333333334,81.25,78.90625,114.0625,35.156250000000014,4.0008295896680215,-190.54045983684043,1.3509329809984525,-75.35895623684874,0.1975262673971427,83.59375,classified_Stats.xlsx,2024-10-05_16-06-01_0003691,1.70752,1.77152,64.00000000000006,1,0.9988516569137572,0.9132222272455692,,results/batch_3452_sample/detections/2024-10-05_16-06-01_0003691.json,fuzzy,14.487,4.7614236,15.722948,3,1.0
2024-10-05_16-06-03_0003692,1,Cluster_1,1,1,0.0836066666666666,0.11646,0.0328533333333333,81.25,78.90625,114.0625,35.156250000000014,4.0008295896680215,-190.54045983684043,1.3509329809984525,-75.35895623684874,0.1975262673971427,83.59375,classified_Stats.xlsx,2024-10-05_16-06-03_0003692,0.06912,0.13312,63.99999999999999,0,0.998875081539154,0.9168922025710344,,results/batch_3452_sample/detections/2024-10-05_16-06-03_0003692.json,fuzzy,14.487,4.7293105,15.653502,3,1.0
2024-10-05_16-06-03_0003692,2,Cluster_1,1,1,0.8677199999999999,0.8697999999999999,0.0020799999999999,73.57142857142857,65.0,92.14285714285714,27.14285714285714,8.265516080309693,-1030.2197802197877,4.416610168545493,-78.34174578970926,0.191886598390678,73.57142857142857,classified_Stats.xlsx,2024-10-05_16-06-03_0003692,0.8541866666666666,0.8968533333333333,42.66666666666663,1,0.9274424910545348,0.864173482764851,,results/batch_3452_sample/detections/2024-10-05_16-06-03_0003692.json,fuzzy,13.533,5.7652607,16.78362,3,1.0
2024-10-05_16-06-03_0003692,3,Cluster_1,1,1,1.0138066666666663,1.04666,0.0328533333333334,81.25,63.671875,81.25,17.578125,7.102437963240601,610.682702396083,1.0251279222561007,-67.41956865293363,0.2846267245498793,81.25,classified_Stats.xlsx,2024-10-05_16-06-03_0003692,0.9992533333333332,1.0632533333333334,64.00000000000006,2,0.9991281628608704,0.9580153971910476,,results/batch_3452_sample/detections/2024-10-05_16-06-03_0003692.json,fuzzy,14.553,1.8658924,15.273647,3,1.0
2024-10-05_16-06-06_0003693,1,Cluster_1,1,1,1.1383666666666667,1.1537066666666669,0.0153399999999999,84.24369747899159,82.98319327731093,85.50420168067227,2.521008403361336,0.5820380208375867,24.20415315526366,1.0775025785187005,-69.48949122011354,0.255757521693076,84.24369747899159,classified_Stats.xlsx,2024-10-05_16-06-06_0003693,1.11872,1.1741866666666667,55.466666666666775,0,0.9943910241127014,0.9087591149977275,,results/batch_3452_sample/detections/2024-10-05_16-06-06_0003693.json,fuzzy,19.647,-1.992676,13.458452,0,1.0
2024-10-05_16-06-06_0003693,2,Cluster_1,1,1,1.2663666666666666,1.2817066666666663,0.0153399999999999,84.24369747899159,82.98319327731093,85.50420168067227,2.521008403361336,0.5820380208375867,24.20415315526366,1.0775025785187005,-69.48968715231638,0.2557273878910712,84.24369747899159,classified_Stats.xlsx,2024-10-05_16-06-06_0003693,1.24672,1.3021866666666666,55.46666666666656,1,0.9943904280662536,0.9087805194514138,,results/batch_3452_sample/detections/2024-10-05_16-06-06_0003693.json,fuzzy,19.647,-2.041539,13.522999,0,1.0
2024-10-05_16-06-06_0003693,3,Cluster_1,1,1,1.3943666666666668,1.4097066666666669,0.0153399999999999,84.24369747899159,82.98319327731093,85.50420168067227,2.521008403361336,0.5820380208375867,24.20415315526366,1.0775025785187005,-69.48963022159892,0.255717181335017,84.24369747899159,classified_Stats.xlsx,2024-10-05_16-06-06_0003693,1.37472,1.4301866666666667,55.466666666666775,2,0.9943845272064208,0.9086923152208328,,results/batch_3452_sample/detections/2024-10-05_16-06-06_0003693.json,fuzzy,19.647,-2.0446491,13.533605,0,1.0
2024-10-05_16-06-06_0003693,4,Cluster_1,1,1,1.5223666666666666,1.5377066666666666,0.0153399999999999,84.24369747899159,82.98319327731093,85.50420168067227,2.521008403361336,0.5820380208375867,24.20415315526366,1.0775025785187005,-69.48966977632519,0.2556922828794724,84.24369747899159,classified_Stats.xlsx,2024-10-05_16-06-06_0003693,1.50272,1.5581866666666666,55.46666666666656,3,0.99437415599823,0.9088145579610551,,results/batch_3452_sample/detections/2024-10-05_16-06-06_0003693.json,fuzzy,19.647,-1.9915032,13.484454,0,1.0
2024-10-05_16-06-06_0003693,5,Cluster_1,1,1,1.6503666666666668,1.665706666666667,0.0153399999999999,84.24369747899159,82.98319327731093,85.50420168067227,2.521008403361336,0.5754206556038746,24.92619450276012,1.0785069896610266,-69.57304219494684,0.2546660261333512,84.24369747899159,classified_Stats.xlsx,2024-10-05_16-06-06_0003693,1.63072,1.6861866666666667,55.466666666666775,4,0.994375467300415,0.908723390528134,,results/batch_3452_sample/detections/2024-10-05_16-06-06_0003693.json,fuzzy,19.647,-1.9818188,13.494243,0,1.0
2024-10-05_16-06-06_0003693,6,Cluster_1,1,1,1.7783666666666669,1.7937066666666666,0.0153399999999999,84.24369747899159,82.98319327731093,85.50420168067227,2.521008403361336,0.5754206556038746,24.92619450276012,1.0785069896610266,-69.57304219494684,0.2546708133472154,84.24369747899159,classified_Stats.xlsx,2024-10-05_16-06-06_0003693,1.75872,1.8141866666666664,55.46666666666656,5,0.9943773150444032,0.9087162443569728,,results/batch_3452_sample/detections/2024-10-05_16-06-06_0003693.json,fuzzy,19.647,-1.99015,13.372636,0,1.0
2024-10-05_16-06-06_0003693,7,Cluster_1,1,1,1.9063,1.9108733333333332,0.0045733333333333,84.0909090909091,82.57575757575758,84.0909090909091,1.5151515151515156,0.7683220497531971,447.2568248078469,1.026970194214801,-70.61070583114649,0.2608908383106719,84.0909090909091,classified_Stats.xlsx,2024-10-05_16-06-06_0003693,1.88672,1.92512,38.39999999999999,6,0.942454159259796,0.8694964230060578,,results/batch_3452_sample/detections/2024-10-05_16-06-06_0003693.json,fuzzy,19.58,-2.098643,13.187784,0,1.0
2024-10-05_16-06-24_0003695,1,Cluster_10,1,1,1.67188,1.68898,0.0171000000000001,58.91304347826087,45.869565217391305,98.04347826086956,52.17391304347826,6.596297194728783,-681.2066969095906,1.392549171349428,-67.56107942765657,0.2836328019263349,55.0,classified_Stats.xlsx,2024-10-05_16-06-24_0003695,1.65632,1.70752,51.19999999999991,0,0.99076908826828,0.8891985622736124,,results/batch_3452_sample/detections/2024-10-05_16-06-24_0003695.json,fuzzy,15.56,2.636075,16.450981,3,1.0
2024-10-05_16-06-24_0003695,2,Cluster_4,1,1,1.899506666666667,1.94484,0.0453333333333334,64.70588235294119,26.102941176470587,92.27941176470588,66.1764705882353,22.43205077442888,98.04038136666108,5.609408825627159,-76.58793377334054,0.1906786498884007,42.64705882352941,classified_Stats.xlsx,2024-10-05_16-06-24_0003695,1.878186666666667,1.95072,72.53333333333333,1,0.9899712800979614,0.9141605529520248,,results/batch_3452_sample/detections/2024-10-05_16-06-24_0003695.json,fuzzy,21.32,3.918787,17.66916,3,1.0
2024-10-05_16-06-24_0003695,3,Cluster_4,1,1,2.13458,2.16422,0.0296400000000001,74.56521739130434,30.217391304347828,79.78260869565217,49.56521739130434,9.58844837692565,1322.3480102676897,1.247531875260539,-70.51873917898801,0.2413845074407294,75.86956521739131,classified_Stats.xlsx,2024-10-05_16-06-24_0003695,2.1341866666666665,2.1853866666666666,51.20000000000013,2,0.9963468909263612,0.911462494960198,,results/batch_3452_sample/detections/2024-10-05_16-06-24_0003695.json,fuzzy,0.393,3.1969125,15.82894,3,1.0
2024-10-05_16-06-24_0003695,4,Cluster_33,1,1,2.2797,2.3179800000000004,0.0382800000000003,65.9090909090909,55.68181818181819,125.0,69.31818181818183,18.57079818593084,1171.032586780979,1.7071704967330137,-74.09484509212503,0.1988659922955379,62.5,classified_Stats.xlsx,2024-10-05_16-06-24_0003695,2.266453333333333,2.33472,68.2666666666667,3,0.9762327671051024,0.8479305821306565,,results/batch_3452_sample/detections/2024-10-05_16-06-24_0003695.json,fuzzy,13.247,4.097394,16.534948,3,1.0
2024-10-05_16-06-24_0003695,5,Cluster_25,1,1,2.7087233333333334,2.723983333333333,0.0152599999999996,89.09090909090908,29.09090909090909,93.18181818181816,64.09090909090908,21.265071784628823,-1651.7188581286855,7.367744936757249,-75.60925231371114,0.1901100361377946,40.0,classified_Stats.xlsx,2024-10-05_16-06-24_0003695,2.69312,2.740053333333333,46.93333333333349,4,0.9704508185386658,0.9130343496799468,,results/batch_3452_sample/detections/2024-10-05_16-06-24_0003695.json,fuzzy,15.603,5.001996,17.905878,3,1.0
2024-10-05_16-06-24_0003695,6,Cluster_1,1,1,2.8753200000000003,2.915836666666667,0.0405166666666665,63.54166666666667,59.375,86.45833333333334,27.083333333333343,11.75560354895135,681.1773120650339,1.0362542999351336,-69.65172440311122,0.2405607833070689,63.54166666666667,classified_Stats.xlsx,2024-10-05_16-06-24_0003695,2.855253333333333,2.93632,81.06666666666662,5,0.9976131916046144,0.9504944264888764,,results/batch_3452_sample/detections/2024-10-05_16-06-24_0003695.json,fuzzy,20.067,2.485746,15.647614,3,1.0
2024-10-05_16-06-28_0003696,1,Cluster_10,1,1,1.0158466666666666,1.0296133333333333,0.0137666666666667,58.40336134453781,56.5126050420168,60.294117647058826,3.7815126050420247,1.4222017446961774,-320.0547282586881,1.0692637253387656,-64.68973337171518,0.3445361987813825,57.77310924369748,classified_Stats.xlsx,2024-10-05_16-06-28_0003696,0.9949866666666668,1.0504533333333332,55.46666666666656,0,0.9955536723136902,0.9014915866511208,,results/batch_3452_sample/detections/2024-10-05_16-06-28_0003696.json,fuzzy,20.86,3.1820138,11.510639,1,0.6462516816995428
2024-10-05_16-06-34_0003697,1,Cluster_1,1,1,0.5901000000000001,0.5933700000000001,0.0032699999999999,74.0909090909091,72.72727272727272,74.0909090909091,1.363636363636374,0.658698943008609,204.71605125483936,1.2225949137424166,-73.080841772444,0.2260061226607261,74.0909090909091,classified_Stats.xlsx,2024-10-05_16-06-34_0003697,0.56832,0.6152533333333333,46.93333333333327,0,0.9869912266731262,0.9333703269561132,,results/batch_3452_sample/detections/2024-10-05_16-06-34_0003697.json,fuzzy,21.78,-0.0816438,12.078307,0,0.8921031006456888
2024-10-05_16-42-28_0003763,1,Cluster_1,1,1,0.7557333333333334,0.7923133333333333,0.0365799999999999,80.46218487394958,52.73109243697479,119.53781512605042,66.80672268907563,16.033701889217973,267.53150549687274,6.022209373895992,-79.65116034823349,0.1676454389738191,81.72268907563026,classified_Stats.xlsx,2024-10-05_16-42-28_0003763,0.7517866666666667,0.8072533333333334,55.46666666666666,0,0.9246767163276672,0.8190914009298597,,results/batch_3452_sample/detections/2024-10-05_16-42-28_0003763.json,fuzzy,3.947,4.555296,17.795057,3,1.0
2024-10-05_16-42-28_0003763,2,Cluster_10,1,1,1.05006,1.0552866666666667,0.0052266666666667,65.9090909090909,65.9090909090909,65.9090909090909,0.0,1.464821375527116e-14,-1.5206813257239449e-12,1.0,-69.55182172201707,0.2611320822315132,65.9090909090909,classified_Stats.xlsx,2024-10-05_16-42-28_0003763,1.033386666666667,1.0717866666666669,38.39999999999999,1,0.9492583870887756,0.8955568075180054,,results/batch_3452_sample/detections/2024-10-05_16-42-28_0003763.json,fuzzy,16.673,4.162084,11.252434,2,0.9290635022008273
2024-10-05_16-56-53_0003827,1,Cluster_10,1,1,1.0128633333333334,1.0175866666666666,0.0047233333333331,68.63636363636363,68.63636363636363,70.0,1.363636363636374,0.3644471480623977,107.23221732395804,1.0288232155261725,-69.49436971984332,0.2530744584560692,68.63636363636363,classified_Stats.xlsx,2024-10-05_16-56-53_0003827,0.99072,1.037653333333333,46.93333333333327,0,0.9683910608291626,0.8852835247913996,,results/batch_3452_sample/detections/2024-10-05_16-56-53_0003827.json,fuzzy,22.143,4.2487087,11.32624,2,0.8818588850661943
2024-10-05_16-56-53_0003827,2,Cluster_1,1,1,1.50192,1.50397,0.0020500000000001,84.87903225806451,84.2741935483871,85.48387096774194,1.2096774193548328,0.6625676098852823,-84.29807800383792,1.3313708498984762,-72.16458506734456,0.2285956643353069,84.2741935483871,classified_Stats.xlsx,2024-10-05_16-56-53_0003827,1.4600533333333334,1.5197866666666666,59.73333333333319,1,0.9912471175193788,0.9121320406595866,,results/batch_3452_sample/detections/2024-10-05_16-56-53_0003827.json,fuzzy,41.867,-1.9711455,12.06618,0,1.0
2024-10-05_16-56-53_0003827,3,Cluster_10,1,1,1.58438,1.5909666666666666,0.0065866666666667,68.57142857142857,65.0,70.71428571428572,5.714285714285722,2.096569673443836,833.7222622936896,1.0462092149455282,-71.40322469352446,0.2197230519084464,69.28571428571428,classified_Stats.xlsx,2024-10-05_16-56-53_0003827,1.56672,1.6093866666666667,42.666666666666856,2,0.9683142304420472,0.9300508065657184,,results/batch_3452_sample/detections/2024-10-05_16-56-53_0003827.json,fuzzy,17.66,5.2643104,11.092361,2,0.8770174670365976
2024-10-05_16-56-53_0003827,4,Cluster_21,1,1,1.6678066666666669,1.7114066666666667,0.0436,67.27272727272727,42.72727272727273,115.0,72.27272727272728,11.842931092843925,-1189.2291783983503,1.48760008162864,-76.4878101310725,0.1943567789434781,67.27272727272727,classified_Stats.xlsx,2024-10-05_16-56-53_0003827,1.6648533333333333,1.7117866666666666,46.93333333333327,3,0.9811192750930786,0.9331183632214864,,results/batch_3452_sample/detections/2024-10-05_16-56-53_0003827.json,fuzzy,2.953,5.378601,16.667635,3,1.0
2024-10-05_16-56-53_0003827,5,Cluster_10,1,1,1.78188,1.79176,0.0098800000000001,69.34782608695653,68.04347826086956,70.65217391304347,2.608695652173907,1.044314046554916,261.9424816221156,1.0470197358872944,-69.56397003718436,0.2496508518693389,69.34782608695653,classified_Stats.xlsx,2024-10-05_16-56-53_0003827,1.75872,1.80992,51.19999999999991,4,0.9906855225563048,0.9345928430557252,,results/batch_3452_sample/detections/2024-10-05_16-56-53_0003827.json,fuzzy,23.16,4.305027,11.3942,2,0.8596177171343363
2024-10-05_17-01-35_0003878,1,Cluster_1,1,1,0.4167966666666666,0.4229733333333333,0.0061766666666666,87.72727272727272,87.72727272727272,89.09090909090908,1.3636363636363598,0.665386413373998,-169.27014087685723,1.0493638067484383,-73.99506020452294,0.2186135509652096,87.72727272727272,classified_Stats.xlsx,2024-10-05_17-01-35_0003878,0.40192,0.4488533333333333,46.93333333333333,0,0.975571870803833,0.9180115759372712,,results/batch_3452_sample/detections/2024-10-05_17-01-35_0003878.json,fuzzy,14.877,-2.236886,11.75231,0,1.0
2024-10-05_17-01-35_0003878,2,Cluster_30,1,1,0.6585,0.66002,0.00152,95.43478260869566,94.1304347826087,95.43478260869566,1.3043478260869534,0.7144207271806498,-686.4988558352213,1.271527135891386,-71.79646087813758,0.2207172434449816,95.43478260869566,classified_Stats.xlsx,2024-10-05_17-01-35_0003878,0.6280533333333334,0.6792533333333334,51.20000000000002,1,0.979848325252533,0.910487385896536,,results/batch_3452_sample/detections/2024-10-05_17-01-35_0003878.json,fuzzy,30.447,-2.6828268,11.355023,0,1.0
2024-10-05_17-01-35_0003878,3,Cluster_1,1,1,1.0081866666666666,1.0184133333333334,0.0102266666666668,82.98319327731093,79.2016806722689,122.05882352941175,42.85714285714286,7.781039764895142,-156.51632230467146,3.5253647013954232,-70.67867860185108,0.2619074773653818,82.98319327731093,classified_Stats.xlsx,2024-10-05_17-01-35_0003878,0.97792,1.033386666666667,55.46666666666666,2,0.9964537620544434,0.9527064093521664,,results/batch_3452_sample/detections/2024-10-05_17-01-35_0003878.json,fuzzy,30.267,3.0200956,16.208603,-1,0.0
2024-10-05_17-01-35_0003878,4,Cluster_1,1,1,1.73199,1.7832033333333333,0.0512133333333333,77.23214285714286,71.42857142857143,91.07142857142856,19.64285714285714,7.243623292727863,426.52432396396034,1.1594918941446248,-68.42292505230112,0.2532867351309014,72.32142857142858,classified_Stats.xlsx,2024-10-05_17-01-35_0003878,1.72032,1.8312533333333332,110.93333333333332,3,0.9997621178627014,0.9803458297694172,,results/batch_3452_sample/detections/2024-10-05_17-01-35_0003878.json,fuzzy,11.67,2.2714672,15.272401,3,1.0
2024-10-05_17-01-54_0003880,1,Cluster_1,1,1,1.3536333333333337,1.35814,0.0045066666666666,86.42857142857143,85.0,86.42857142857143,1.4285714285714306,0.7103502258554966,-226.42192971863588,1.1274503268840297,-69.43035845041825,0.258026197910881,86.42857142857143,classified_Stats.xlsx,2024-10-05_17-01-54_0003880,1.33632,1.3789866666666666,42.66666666666663,0,0.9447149634361268,0.8688683157617395,,results/batch_3452_sample/detections/2024-10-05_17-01-54_0003880.json,fuzzy,17.313,-2.1021812,13.482122,0,1.0
2024-10-05_17-01-54_0003880,2,Cluster_12,1,1,1.59392,1.5991466666666665,0.0052266666666664,84.0909090909091,38.63636363636364,84.0909090909091,45.45454545454545,11.619298152364632,-2002.2455544829652,4.5192248716505485,-77.22369797129262,0.1848713934703231,84.0909090909091,classified_Stats.xlsx,2024-10-05_17-01-54_0003880,1.5752533333333334,1.6136533333333334,38.39999999999999,1,0.9061916470527648,0.8684450447559356,,results/batch_3452_sample/detections/2024-10-05_17-01-54_0003880.json,fuzzy,18.667,5.89851,16.958801,3,1.0
2024-10-05_17-06-49_0003900,1,Cluster_1,1,1,1.05142,1.05436,0.0029399999999999,82.57575757575758,32.57575757575758,84.0909090909091,51.51515151515152,15.930320931709014,8236.35239219658,1.223308105111581,-72.09420284893982,0.2389231341369894,82.57575757575758,classified_Stats.xlsx,2024-10-05_17-06-49_0003900,1.037653333333333,1.0760533333333333,38.39999999999999,0,0.912173330783844,0.8445832192897796,,results/batch_3452_sample/detections/2024-10-05_17-06-49_0003900.json,fuzzy,13.767,3.5397818,15.933569,3,1.0
