Date,Session_ID,Phase,Bin_ID,d_prime,criterion,hit_rate,fa_rate,median_rt,efficiency,total_trials,total_hits
2025-11-02,30,3,2,-1.0571746459261635,-1.2030770731591636,0.75,0.9583333333333334,0.6496807400819193,64.14285714285714,20.0,7.0
2025-11-02,30,3,3,-0.2686225463866445,-1.6684318175458686,0.9375,0.9642857142857143,0.4322520875899727,70.14285714285714,20.0,7.0
2025-11-02,30,3,4,-1.0571746459261635,-1.2030770731591636,0.75,0.9583333333333334,0.794085674272992,51.42857142857143,20.0,7.0
2025-11-02,30,3,5,-0.26369551880181474,-0.6803700420990055,0.7083333333333334,0.7916666666666666,0.486654673130829,53.625,20.0,8.0
2025-11-02,30,3,6,0.5848473991203191,-0.38206605063592214,0.75,0.5357142857142857,0.7305859953779645,33.6,20.0,10.0
2025-11-02,30,3,7,-0.9168512571139883,-0.3537921729429187,0.4583333333333333,0.7916666666666666,1.1755140927527918,62.2,20.0,5.0
2025-11-02,30,3,8,1.0488010254160816,1.1102230246251565e-16,0.7,0.3,0.6000884045124621,35.6,18.0,10.0
2025-11-03,31,3,0,0.21941580878148598,-0.5054332002052303,0.7307692307692307,0.6538461538461539,1.0127446316627022,37.111111111111114,20.0,9.0
2025-11-03,31,3,1,1.3730997427042193,-1.0822751671665969,0.9615384615384616,0.6538461538461539,0.7320946431291873,31.083333333333332,20.0,12.0
2025-11-03,31,3,2,0.0,-1.6906216295848986,0.9545454545454546,0.9545454545454546,0.7436893886611529,43.3,20.0,10.0
2025-11-03,31,3,3,2.264981932743377,-0.7302409010499631,0.96875,0.34375,0.7125664756918013,27.933333333333334,20.0,15.0
2025-11-03,31,3,4,0.8311806252926163,-0.5052326637220707,0.8214285714285714,0.5357142857142857,0.6861715982779515,30.09090909090909,20.0,11.0
2025-11-03,31,3,5,0.6394521746505131,0.08252397799646884,0.59375,0.34375,0.5723464265904568,23.333333333333332,20.0,9.0
2025-11-03,31,3,6,1.0720625144220972,0.32560286296312374,0.5833333333333334,0.19444444444444445,0.5157931307323906,18.2,20.0,10.0
2025-11-03,31,3,7,1.217124538013703,0.2530718511673208,0.6388888888888888,0.19444444444444445,1.2241218774483968,16.454545454545453,20.0,11.0
2025-11-03,31,3,8,1.5938129671861154,0.28841842448370114,0.6944444444444444,0.1388888888888889,0.6283673224430686,14.833333333333334,19.0,12.0
2025-11-04,32,3,0,1.1353155708898064,-0.3997637806567978,0.8333333333333334,0.43333333333333335,0.7198864431597656,23.5,20.0,12.0
2025-11-04,32,3,1,0.37406540038141667,-0.27667505126647085,0.6785714285714286,0.5357142857142857,1.5192899366924737,31.333333333333332,20.0,9.0
2025-11-04,32,3,2,-0.5938180674913851,-1.393712595839206,0.8636363636363636,0.9545454545454546,1.7720323854991875,37.666666666666664,20.0,9.0
2025-11-04,32,3,3,-0.5938180674913851,-1.393712595839206,0.8636363636363636,0.9545454545454546,0.7709122905969252,76.66666666666667,20.0,9.0
2025-11-04,32,3,4,1.946959028250931,-0.11184539395129317,0.8611111111111112,0.19444444444444445,0.7820494134916771,21.666666666666668,20.0,15.0
2025-11-04,32,3,5,1.946959028250931,-0.11184539395129317,0.8611111111111112,0.19444444444444445,0.7013685551874005,14.533333333333333,20.0,15.0
2025-11-04,32,3,6,1.0720625144220972,0.32560286296312374,0.5833333333333334,0.19444444444444445,1.0615254531440996,19.6,20.0,10.0
2025-11-04,32,3,7,1.0720625144220972,0.32560286296312374,0.5833333333333334,0.19444444444444445,0.4816097961924015,12.4,20.0,10.0
2025-11-04,32,3,8,2.2217927905333057,0.869856001380626,0.5952380952380952,0.023809523809523808,0.6691509860708038,11.416666666666666,20.0,12.0
2025-11-04,32,3,9,0.0,0.6744897501960817,0.25,0.25,,,1.0,0.0
2025-11-06,33,3,0,0.3238376525886132,0.24033123902741876,0.46875,0.34375,1.693629745905488,40.857142857142854,20.0,7.0
2025-11-06,33,3,1,-0.4935784375355377,-0.565428582732144,0.625,0.7916666666666666,0.7159147536686419,82.85714285714286,20.0,7.0
2025-11-06,33,3,2,-0.8014034724170055,-1.3681233023102037,0.8333333333333334,0.9615384615384616,0.6803775152309868,100.0,20.0,7.0
2025-11-06,33,3,3,-0.5938180674913851,-1.393712595839206,0.8636363636363636,0.9545454545454546,1.10485649537236,114.77777777777777,20.0,9.0
2025-11-06,33,3,4,0.18223765432349823,-0.18076117823751164,0.6071428571428571,0.5357142857142857,0.43772122113250583,51.0,20.0,8.0
2025-11-06,33,3,5,0.18223765432349823,-0.18076117823751164,0.6071428571428571,0.5357142857142857,0.5637010533548619,44.875,20.0,8.0
2025-11-06,33,3,6,1.3859525064675127,0.42598212782880374,0.6052631578947368,0.13157894736842105,0.7380450734799524,17.454545454545453,20.0,11.0
2025-11-06,33,3,7,1.086756148644685,0.08552614330984734,0.6764705882352942,0.2647058823529412,0.5018145851477129,27.90909090909091,20.0,11.0
2025-11-06,33,3,8,0.7727880599207944,0.6235961392891849,0.40625,0.15625,1.0415919086909753,15.833333333333334,17.0,6.0
2025-11-09,34,3,0,-0.6952310066284555,-1.3840488928080177,0.85,0.9583333333333334,0.8100919155132833,93.875,20.0,8.0
2025-11-09,34,3,1,-1.2178325085926314,-1.0817053752885828,0.6818181818181818,0.9545454545454546,0.7992767042059654,87.0,20.0,7.0
2025-11-09,34,3,2,-0.6079583947888296,-1.5855307629390152,0.9,0.9705882352941176,0.317680068255072,122.5,20.0,4.0
2025-11-09,34,3,3,-1.3463439297146775,-1.0584924312649064,0.65,0.9583333333333334,1.1174073146393084,80.16666666666667,20.0,6.0
2025-11-09,34,3,4,-1.2178325085926314,-1.0817053752885828,0.6818181818181818,0.9545454545454546,1.3017202553271543,71.85714285714286,20.0,7.0
2025-11-09,34,3,5,1.7232682403483446,-0.0,0.8055555555555556,0.19444444444444445,1.3576604142580209,19.857142857142858,20.0,14.0
2025-11-09,34,3,6,0.7919491998557167,0.46565952024631396,0.4722222222222222,0.19444444444444445,1.4116055612888658,14.375,20.0,8.0
2025-11-09,34,3,7,1.2504130446656638,0.8143249486056244,0.425,0.075,0.6028608567892206,13.25,20.0,8.0
2025-11-09,34,3,8,1.4494455703327058,0.5568287803782475,0.5666666666666667,0.1,0.3187731463117416,12.0,15.0,8.0
2025-11-10,35,3,0,-0.2686225463866445,-1.6684318175458686,0.9375,0.9642857142857143,0.7600529598866785,82.85714285714286,20.0,7.0
2025-11-10,35,3,1,-0.8014034724170055,-1.3681233023102037,0.8333333333333334,0.9615384615384616,0.6124534147149916,124.85714285714286,20.0,7.0
2025-11-10,35,3,2,-1.4678082790153448,-1.1000104963082422,0.6428571428571429,0.9666666666666667,0.34447703054567563,85.5,20.0,4.0
2025-11-10,35,3,3,-0.6952310066284555,-1.3840488928080177,0.85,0.9583333333333334,0.5224303722458217,82.25,20.0,8.0
2025-11-10,35,3,4,-0.2016971533905611,-0.29487671911920676,0.5769230769230769,0.6538461538461539,1.7580629883259462,64.85714285714286,20.0,7.0
2025-11-10,35,3,5,-0.9168512571139883,-0.3537921729429187,0.4583333333333333,0.7916666666666666,0.446413982024751,87.8,20.0,5.0
2025-11-10,35,3,6,1.217124538013703,0.2530718511673208,0.6388888888888888,0.19444444444444445,0.707586470346314,24.636363636363637,20.0,11.0
2025-11-10,35,3,7,0.6394521746505131,0.08252397799646884,0.59375,0.34375,0.98212813118721,23.11111111111111,20.0,9.0
2025-11-10,35,3,8,0.9699867864440592,0.7568733986212905,0.39285714285714285,0.10714285714285714,0.7632603445554196,35.2,14.0,5.0
2025-11-11,1,4,15,0.7298358744087052,0.5222286218145233,0.4375,0.1875,1.836739882580197,28.0,8.0,3.0
2025-11-11,1,4,16,0.5848473991203191,-0.38206605063592214,0.75,0.5357142857142857,0.7848638330637243,59.1,20.0,10.0
2025-11-11,1,4,17,0.8026544064924375,-0.797052499060706,0.8846153846153846,0.6538461538461539,0.5580679581923391,60.45454545454545,20.0,11.0
2025-11-11,1,4,18,-0.8014034724170055,-1.3681233023102037,0.8333333333333334,0.9615384615384616,0.6836909311612089,46.714285714285715,20.0,7.0
2025-11-11,1,4,19,1.3730997427042193,-1.0822751671665969,0.9615384615384616,0.6538461538461539,0.5548101581817946,64.33333333333333,20.0,12.0
2025-11-11,1,4,20,0.9813822275772813,-0.0884410484669153,0.71875,0.34375,0.9608728745292864,21.181818181818183,20.0,11.0
2025-11-11,1,4,21,2.0372915969809346,0.42088567244798897,0.725,0.075,1.0594913359381053,13.0,20.0,14.0
2025-11-11,1,4,22,2.3468587534478487,0.8073230199233545,0.6428571428571429,0.023809523809523808,1.0485708770818292,10.23076923076923,20.0,13.0
2025-11-11,1,4,23,1.8448209047371016,0.9920953726870065,0.4722222222222222,0.027777777777777776,0.3209172525092754,12.75,17.0,8.0
2025-11-12,2,4,15,0.7571510528365597,-0.9029760391263205,0.9,0.7,0.5947193962248072,79.75,7.0,4.0
2025-11-12,2,4,16,-0.2686225463866445,-1.6684318175458686,0.9375,0.9642857142857143,0.9662300545468554,53.42857142857143,20.0,7.0
2025-11-12,2,4,17,-0.3686808431303916,-1.6495742142507188,0.9285714285714286,0.9666666666666667,0.4997183859552763,96.83333333333333,20.0,6.0
2025-11-12,2,4,18,-1.0571746459261635,-1.2030770731591636,0.75,0.9583333333333334,0.643244845387926,38.285714285714285,20.0,7.0
2025-11-12,2,4,19,1.4122402345713074,-0.30387005196392836,0.84375,0.34375,0.4695600854690838,20.615384615384617,20.0,13.0
2025-11-12,2,4,20,1.673881323765214,0.28201771917995316,0.7105263157894737,0.13157894736842105,0.6247336590970463,12.846153846153847,20.0,13.0
2025-11-12,2,4,21,0.5640354383599063,0.836940661882607,0.2894736842105263,0.13157894736842105,0.6041850138024074,10.8,20.0,5.0
2025-11-12,2,4,22,0.8009912790354177,1.58025675712957,0.11904761904761904,0.023809523809523808,1.1792956862992696,9.0,20.0,2.0
2025-11-12,2,4,23,1.052871704881385,1.3880699726148649,0.19444444444444445,0.027777777777777776,0.6743661696643812,6.333333333333333,17.0,3.0
2025-11-16,3,4,15,0.0,-1.1503493803760079,0.875,0.875,1.6114115881532245,21.0,6.0,3.0
2025-11-16,3,4,16,-0.5938180674913851,-1.393712595839206,0.8636363636363636,0.9545454545454546,0.678223727376519,54.77777777777778,20.0,9.0
2025-11-16,3,4,17,0.0,0.16789400478810546,0.43333333333333335,0.43333333333333335,1.2347400976910876,72.83333333333333,20.0,6.0
2025-11-16,3,4,18,-1.2178325085926314,-1.0817053752885828,0.6818181818181818,0.9545454545454546,0.7737592684364927,90.14285714285714,20.0,7.0
2025-11-16,3,4,19,1.4494455703327058,-0.5568287803782475,0.9,0.43333333333333335,0.3847056539028699,23.307692307692307,20.0,13.0
2025-11-16,3,4,20,-0.2016971533905611,-0.29487671911920676,0.5769230769230769,0.6538461538461539,0.5719292396686342,55.57142857142857,20.0,7.0
2025-11-16,3,4,21,2.0372915969809346,0.42088567244798897,0.725,0.075,0.7378169906669427,19.928571428571427,20.0,14.0
2025-11-16,3,4,22,0.6394521746505131,0.08252397799646884,0.59375,0.34375,0.4566946609311344,16.444444444444443,20.0,9.0
2025-11-16,3,4,23,0.2395082752200568,0.8476674284916726,0.23333333333333334,0.16666666666666666,1.474011299213771,16.0,16.0,3.0
2025-11-18,4,4,15,2.765988254201276,-0.0,0.9166666666666666,0.08333333333333333,1.8563747749931352,15.6,5.0,5.0
