png,noise_rank,tier,traditional_label,wav_stem,det_start_s,det_end_s,call_length_s,principal_freq_hz,tonality,mean_power_db,det_prob_max,hdbscan_label,hdbscan_probability,umap_x,umap_y,verdict,couple
noise_087_manual_review_Cluster_23_131211_1000_m4fm2_chunk_103_0p803s.png,87,manual_review,Cluster_23,131211_1000_m4fm2_chunk_103,0.8029866666666666,0.91392,0.0823866666666666,78.82706719879582,0.4089006141831843,-86.84944058731966,0.9998351335525512,-1,0.0,5.081308,0.4644124,usv,m4fm2
noise_088_manual_review_Cluster_23_131204_1400_m6fm6_chunk_026_0p991s.png,88,manual_review,Cluster_23,131204_1400_m6fm6_chunk_026,0.99072,1.0589866666666667,0.0299200000000001,67.04545454545455,0.3229746341590789,-87.49027642545839,0.998199462890625,-1,0.0,2.49444,2.522127,usv,m6fm6
noise_089_manual_review_Cluster_23_131210_1000_m4fm1_chunk_024_1p004s.png,89,manual_review,Cluster_23,131210_1000_m4fm1_chunk_024,1.00352,1.10592,0.0627900000000001,62.96296296296296,0.2781872154234313,-89.01224662775611,0.999956488609314,-1,0.0,5.9733973,2.4289305,usv,m4fm1
noise_090_manual_review_Cluster_23_131217_1400_m2fm4_chunk_104_0p265s.png,90,manual_review,Cluster_23,131217_1400_m2fm4_chunk_104,0.2653866666666666,0.3549866666666667,0.072,75.65764307640062,0.2590259238687322,-93.37165125228836,0.9966668486595154,-1,0.0,10.324453,3.4479158,usv,m2fm4
noise_091_manual_review_Cluster_21_131208_1400_m4fm4_chunk_022_0p492s.png,91,manual_review,Cluster_21,131208_1400_m4fm4_chunk_022,0.49152,0.6237866666666667,0.0969899999999999,81.02318819527918,0.4403848822327637,-80.68786661224712,0.9999721050262452,-1,0.0,9.232449,0.74273294,usv,m4fm4
noise_092_manual_review_Cluster_21_131217_1400_m2fm4_chunk_226_0p577s.png,92,manual_review,Cluster_21,131217_1400_m2fm4_chunk_226,0.5768533333333333,0.6536533333333333,0.0172666666666666,86.07142857142857,0.2401025365217567,-95.39798457556977,0.9469994306564332,-1,0.0,5.7580533,5.897755,usv,m2fm4
noise_093_manual_review_Cluster_21_131204_1800_m3fm3_chunk_023_1p712s.png,93,manual_review,Cluster_21,131204_1800_m3fm3_chunk_023,1.7117866666666666,1.8525866666666664,0.09261,78.28947368421052,0.312100411591273,-87.69548613320907,0.9996339082717896,-1,0.0,9.606285,3.2130601,usv,m3fm3
noise_094_manual_review_Cluster_21_131208_1400_m6fm6_chunk_086_0p871s.png,94,manual_review,Cluster_21,131208_1400_m6fm6_chunk_086,0.8712533333333333,0.9864533333333332,0.07695,68.6046511627907,0.3575223388008222,-85.37018865789713,0.999976396560669,-1,0.0,6.9139967,2.245632,usv,m6fm6
noise_095_manual_review_Cluster_21_131217_1400_m1fm4_chunk_179_1p968s.png,95,manual_review,Cluster_21,131217_1400_m1fm4_chunk_179,1.9677866666666664,1.97632,0.0026633333333334,95.2127659574468,0.1836368436782191,-104.7952230250484,0.7519047856330872,-1,0.0,5.917986,9.605301,noise,m1fm4
noise_096_manual_review_Cluster_21_131211_1800_m4fm2_chunk_023_0p632s.png,96,manual_review,Cluster_21,131211_1800_m4fm2_chunk_023,0.63232,0.7560533333333334,0.08732,60.166290405717575,0.4410917593555149,-83.9030243612772,0.9995263814926147,-1,0.0,7.757245,-0.28023693,usv,m4fm2
